i	t	sum
60957	1.31484	0.00608403
60958	1.31496	0.00608403
60959	1.31508	0.00608406
60960	1.3152	0.00608412
60961	1.31532	0.00608422
60962	1.31544	0.00608437
60963	1.31556	0.00608456
60964	1.31568	0.00608479
60965	1.3158	0.00608505
60966	1.31592	0.00608533
60967	1.31604	0.00608562
60968	1.31616	0.00608591
60969	1.31628	0.00608618
60970	1.3164	0.00608642
60971	1.31652	0.00608662
60972	1.31664	0.00608678
60973	1.31676	0.00608689
60974	1.31688	0.00608696
60975	1.317	0.006087
60976	1.31712	0.00608701
60977	1.31724	0.00608701
60978	1.31736	0.00608702
60979	1.31748	0.00608704
60980	1.3176	0.00608709
60981	1.31772	0.00608718
60982	1.31784	0.00608731
60983	1.31796	0.00608748
60984	1.31808	0.0060877
60985	1.3182	0.00608796
60986	1.31832	0.00608823
60987	1.31844	0.00608853
60988	1.31856	0.00608882
60989	1.31868	0.00608909
60990	1.3188	0.00608934
60991	1.31892	0.00608955
60992	1.31904	0.00608972
60993	1.31916	0.00608984
60994	1.31928	0.00608992
60995	1.3194	0.00608996
60996	1.31952	0.00608998
60997	1.31964	0.00608999
60998	1.31976	0.00608999
60999	1.31988	0.00609001
61000	1.32	0.00609005
61001	1.32012	0.00609013
61002	1.32024	0.00609025
61003	1.32036	0.00609042
61004	1.32048	0.00609063
61005	1.3206	0.00609087
61006	1.32072	0.00609115
61007	1.32084	0.00609144
61008	1.32096	0.00609173
61009	1.32108	0.00609201
61010	1.3212	0.00609226
61011	1.32132	0.00609248
61012	1.32144	0.00609265
61013	1.32156	0.00609279
61014	1.32168	0.00609287
61015	1.3218	0.00609292
61016	1.32192	0.00609294
61017	1.32204	0.00609295
61018	1.32216	0.00609295
61019	1.32228	0.00609297
61020	1.3224	0.006093
61021	1.32252	0.00609308
61022	1.32264	0.00609319
61023	1.32276	0.00609335
61024	1.32288	0.00609356
61025	1.323	0.0060938
61026	1.32312	0.00609407
61027	1.32324	0.00609436
61028	1.32336	0.00609465
61029	1.32348	0.00609493
61030	1.3236	0.00609519
61031	1.32372	0.00609541
61032	1.32384	0.00609559
61033	1.32396	0.00609573
61034	1.32408	0.00609582
61035	1.3242	0.00609587
61036	1.32432	0.0060959
61037	1.32444	0.0060959
61038	1.32456	0.0060959
61039	1.32468	0.00609592
61040	1.3248	0.00609595
61041	1.32492	0.00609602
61042	1.32504	0.00609614
61043	1.32516	0.00609629
61044	1.32528	0.00609649
61045	1.3254	0.00609673
61046	1.32552	0.006097
61047	1.32564	0.00609729
61048	1.32576	0.00609758
61049	1.32588	0.00609787
61050	1.326	0.00609812
61051	1.32612	0.00609835
61052	1.32624	0.00609853
61053	1.32636	0.00609867
61054	1.32648	0.00609876
61055	1.3266	0.00609881
61056	1.32672	0.00609884
61057	1.32684	0.00609884
61058	1.32696	0.00609885
61059	1.32708	0.00609886
61060	1.3272	0.0060989
61061	1.32732	0.00609897
61062	1.32744	0.00609908
61063	1.32756	0.00609923
61064	1.32768	0.00609944
61065	1.3278	0.00609968
61066	1.32792	0.00609995
61067	1.32804	0.00610024
61068	1.32816	0.00610053
61069	1.32828	0.00610081
61070	1.3284	0.00610107
61071	1.32852	0.00610129
61072	1.32864	0.00610147
61073	1.32876	0.00610161
61074	1.32888	0.0061017
61075	1.329	0.00610175
61076	1.32912	0.00610177
61077	1.32924	0.00610178
61078	1.32936	0.00610178
61079	1.32948	0.00610179
61080	1.3296	0.00610183
61081	1.32972	0.0061019
61082	1.32984	0.00610202
61083	1.32996	0.00610218
61084	1.33008	0.00610238
61085	1.3302	0.00610263
61086	1.33032	0.0061029
61087	1.33044	0.00610319
61088	1.33056	0.00610348
61089	1.33068	0.00610376
61090	1.3308	0.00610401
61091	1.33092	0.00610423
61092	1.33104	0.00610441
61093	1.33116	0.00610454
61094	1.33128	0.00610463
61095	1.3314	0.00610467
61096	1.33152	0.00610469
61097	1.33164	0.0061047
61098	1.33176	0.0061047
61099	1.33188	0.00610472
61100	1.332	0.00610476
61101	1.33212	0.00610484
61102	1.33224	0.00610496
61103	1.33236	0.00610513
61104	1.33248	0.00610534
61105	1.3326	0.00610559
61106	1.33272	0.00610586
61107	1.33284	0.00610615
61108	1.33296	0.00610644
61109	1.33308	0.00610672
61110	1.3332	0.00610697
61111	1.33332	0.00610718
61112	1.33344	0.00610735
61113	1.33356	0.00610747
61114	1.33368	0.00610755
61115	1.3338	0.00610759
61116	1.33392	0.00610761
61117	1.33404	0.00610761
61118	1.33416	0.00610761
61119	1.33428	0.00610763
61120	1.3344	0.00610768
61121	1.33452	0.00610777
61122	1.33464	0.0061079
61123	1.33476	0.00610808
61124	1.33488	0.0061083
61125	1.335	0.00610856
61126	1.33512	0.00610884
61127	1.33524	0.00610913
61128	1.33536	0.00610942
61129	1.33548	0.00610969
61130	1.3356	0.00610993
61131	1.33572	0.00611013
61132	1.33584	0.00611028
61133	1.33596	0.0061104
61134	1.33608	0.00611046
61135	1.3362	0.0061105
61136	1.33632	0.00611051
61137	1.33644	0.00611051
61138	1.33656	0.00611052
61139	1.33668	0.00611055
61140	1.3368	0.0061106
61141	1.33692	0.0061107
61142	1.33704	0.00611085
61143	1.33716	0.00611104
61144	1.33728	0.00611127
61145	1.3374	0.00611153
61146	1.33752	0.00611182
61147	1.33764	0.00611211
61148	1.33776	0.0061124
61149	1.33788	0.00611266
61150	1.338	0.00611289
61151	1.33812	0.00611308
61152	1.33824	0.00611322
61153	1.33836	0.00611331
61154	1.33848	0.00611337
61155	1.3386	0.00611339
61156	1.33872	0.0061134
61157	1.33884	0.0061134
61158	1.33896	0.00611341
61159	1.33908	0.00611345
61160	1.3392	0.00611352
61161	1.33932	0.00611364
61162	1.33944	0.0061138
61163	1.33956	0.00611401
61164	1.33968	0.00611425
61165	1.3398	0.00611453
61166	1.33992	0.00611481
61167	1.34004	0.00611511
61168	1.34016	0.00611538
61169	1.34028	0.00611563
61170	1.3404	0.00611585
61171	1.34052	0.00611602
61172	1.34064	0.00611614
61173	1.34076	0.00611622
61174	1.34088	0.00611626
61175	1.341	0.00611628
61176	1.34112	0.00611628
61177	1.34124	0.00611629
61178	1.34136	0.00611631
61179	1.34148	0.00611636
61180	1.3416	0.00611645
61181	1.34172	0.00611658
61182	1.34184	0.00611676
61183	1.34196	0.00611699
61184	1.34208	0.00611724
61185	1.3422	0.00611753
61186	1.34232	0.00611782
61187	1.34244	0.00611811
61188	1.34256	0.00611837
61189	1.34268	0.00611861
61190	1.3428	0.0061188
61191	1.34292	0.00611895
61192	1.34304	0.00611905
61193	1.34316	0.00611911
61194	1.34328	0.00611914
61195	1.3434	0.00611915
61196	1.34352	0.00611915
61197	1.34364	0.00611916
61198	1.34376	0.0061192
61199	1.34388	0.00611927
61200	1.344	0.00611938
61201	1.34412	0.00611953
61202	1.34424	0.00611974
61203	1.34436	0.00611998
61204	1.34448	0.00612025
61205	1.3446	0.00612054
61206	1.34472	0.00612083
61207	1.34484	0.00612111
61208	1.34496	0.00612136
61209	1.34508	0.00612158
61210	1.3452	0.00612175
61211	1.34532	0.00612187
61212	1.34544	0.00612195
61213	1.34556	0.00612199
61214	1.34568	0.00612201
61215	1.3458	0.00612201
61216	1.34592	0.00612202
61217	1.34604	0.00612204
61218	1.34616	0.00612209
61219	1.34628	0.00612218
61220	1.3464	0.00612232
61221	1.34652	0.0061225
61222	1.34664	0.00612273
61223	1.34676	0.00612299
61224	1.34688	0.00612327
61225	1.347	0.00612357
61226	1.34712	0.00612385
61227	1.34724	0.00612412
61228	1.34736	0.00612435
61229	1.34748	0.00612454
61230	1.3476	0.00612468
61231	1.34772	0.00612477
61232	1.34784	0.00612483
61233	1.34796	0.00612485
61234	1.34808	0.00612486
61235	1.3482	0.00612486
61236	1.34832	0.00612488
61237	1.34844	0.00612492
61238	1.34856	0.00612499
61239	1.34868	0.00612511
61240	1.3488	0.00612528
61241	1.34892	0.00612549
61242	1.34904	0.00612574
61243	1.34916	0.00612602
61244	1.34928	0.00612631
61245	1.3494	0.0061266
61246	1.34952	0.00612687
61247	1.34964	0.00612711
61248	1.34976	0.00612732
61249	1.34988	0.00612748
61250	1.35	0.00612759
61251	1.35012	0.00612766
61252	1.35024	0.00612769
61253	1.35036	0.0061277
61254	1.35048	0.0061277
61255	1.3506	0.00612771
61256	1.35072	0.00612774
61257	1.35084	0.0061278
61258	1.35096	0.00612791
61259	1.35108	0.00612806
61260	1.3512	0.00612826
61261	1.35132	0.0061285
61262	1.35144	0.00612877
61263	1.35156	0.00612906
61264	1.35168	0.00612935
61265	1.3518	0.00612963
61266	1.35192	0.00612988
61267	1.35204	0.0061301
61268	1.35216	0.00613027
61269	1.35228	0.00613039
61270	1.3524	0.00613047
61271	1.35252	0.00613051
61272	1.35264	0.00613053
61273	1.35276	0.00613053
61274	1.35288	0.00613054
61275	1.353	0.00613056
61276	1.35312	0.00613062
61277	1.35324	0.00613071
61278	1.35336	0.00613085
61279	1.35348	0.00613104
61280	1.3536	0.00613127
61281	1.35372	0.00613153
61282	1.35384	0.00613182
61283	1.35396	0.00613211
61284	1.35408	0.00613239
61285	1.3542	0.00613265
61286	1.35432	0.00613288
61287	1.35444	0.00613306
61288	1.35456	0.00613319
61289	1.35468	0.00613328
61290	1.3548	0.00613333
61291	1.35492	0.00613335
61292	1.35504	0.00613335
61293	1.35516	0.00613336
61294	1.35528	0.00613338
61295	1.3554	0.00613342
61296	1.35552	0.00613351
61297	1.35564	0.00613364
61298	1.35576	0.00613382
61299	1.35588	0.00613405
61300	1.356	0.00613431
61301	1.35612	0.00613459
61302	1.35624	0.00613488
61303	1.35636	0.00613517
61304	1.35648	0.00613543
61305	1.3566	0.00613566
61306	1.35672	0.00613585
61307	1.35684	0.00613599
61308	1.35696	0.00613608
61309	1.35708	0.00613614
61310	1.3572	0.00613616
61311	1.35732	0.00613616
61312	1.35744	0.00613617
61313	1.35756	0.00613618
61314	1.35768	0.00613623
61315	1.3578	0.00613631
61316	1.35792	0.00613644
61317	1.35804	0.00613661
61318	1.35816	0.00613683
61319	1.35828	0.00613709
61320	1.3584	0.00613737
61321	1.35852	0.00613766
61322	1.35864	0.00613795
61323	1.35876	0.00613822
61324	1.35888	0.00613845
61325	1.359	0.00613864
61326	1.35912	0.00613878
61327	1.35924	0.00613888
61328	1.35936	0.00613894
61329	1.35948	0.00613896
61330	1.3596	0.00613897
61331	1.35972	0.00613897
61332	1.35984	0.00613898
61333	1.35996	0.00613903
61334	1.36008	0.00613911
61335	1.3602	0.00613923
61336	1.36032	0.00613941
61337	1.36044	0.00613962
61338	1.36056	0.00613988
61339	1.36068	0.00614016
61340	1.3608	0.00614045
61341	1.36092	0.00614074
61342	1.36104	0.00614101
61343	1.36116	0.00614124
61344	1.36128	0.00614143
61345	1.3614	0.00614158
61346	1.36152	0.00614167
61347	1.36164	0.00614173
61348	1.36176	0.00614175
61349	1.36188	0.00614176
61350	1.362	0.00614176
61351	1.36212	0.00614178
61352	1.36224	0.00614182
61353	1.36236	0.0061419
61354	1.36248	0.00614203
61355	1.3626	0.0061422
61356	1.36272	0.00614242
61357	1.36284	0.00614268
61358	1.36296	0.00614296
61359	1.36308	0.00614325
61360	1.3632	0.00614354
61361	1.36332	0.0061438
61362	1.36344	0.00614403
61363	1.36356	0.00614422
61364	1.36368	0.00614437
61365	1.3638	0.00614446
61366	1.36392	0.00614451
61367	1.36404	0.00614454
61368	1.36416	0.00614454
61369	1.36428	0.00614455
61370	1.3644	0.00614456
61371	1.36452	0.00614461
61372	1.36464	0.00614469
61373	1.36476	0.00614482
61374	1.36488	0.006145
61375	1.365	0.00614522
61376	1.36512	0.00614548
61377	1.36524	0.00614576
61378	1.36536	0.00614606
61379	1.36548	0.00614634
61380	1.3656	0.0061466
61381	1.36572	0.00614683
61382	1.36584	0.00614702
61383	1.36596	0.00614715
61384	1.36608	0.00614724
61385	1.3662	0.00614729
61386	1.36632	0.00614731
61387	1.36644	0.00614732
61388	1.36656	0.00614732
61389	1.36668	0.00614734
61390	1.3668	0.00614739
61391	1.36692	0.00614748
61392	1.36704	0.00614762
61393	1.36716	0.0061478
61394	1.36728	0.00614803
61395	1.3674	0.0061483
61396	1.36752	0.00614858
61397	1.36764	0.00614887
61398	1.36776	0.00614916
61399	1.36788	0.00614941
61400	1.368	0.00614963
61401	1.36812	0.00614981
61402	1.36824	0.00614994
61403	1.36836	0.00615002
61404	1.36848	0.00615006
61405	1.3686	0.00615008
61406	1.36872	0.00615008
61407	1.36884	0.00615009
61408	1.36896	0.00615011
61409	1.36908	0.00615017
61410	1.3692	0.00615027
61411	1.36932	0.00615042
61412	1.36944	0.00615061
61413	1.36956	0.00615085
61414	1.36968	0.00615112
61415	1.3698	0.00615141
61416	1.36992	0.0061517
61417	1.37004	0.00615198
61418	1.37016	0.00615223
61419	1.37028	0.00615244
61420	1.3704	0.0061526
61421	1.37052	0.00615272
61422	1.37064	0.00615279
61423	1.37076	0.00615282
61424	1.37088	0.00615284
61425	1.371	0.00615284
61426	1.37112	0.00615285
61427	1.37124	0.00615288
61428	1.37136	0.00615295
61429	1.37148	0.00615306
61430	1.3716	0.00615322
61431	1.37172	0.00615343
61432	1.37184	0.00615367
61433	1.37196	0.00615395
61434	1.37208	0.00615424
61435	1.3722	0.00615453
61436	1.37232	0.0061548
61437	1.37244	0.00615504
61438	1.37256	0.00615524
61439	1.37268	0.00615539
61440	1.3728	0.00615549
61441	1.37292	0.00615555
61442	1.37304	0.00615558
61443	1.37316	0.00615558
61444	1.37328	0.00615559
61445	1.3734	0.0061556
61446	1.37352	0.00615564
61447	1.37364	0.00615572
61448	1.37376	0.00615585
61449	1.37388	0.00615603
61450	1.374	0.00615625
61451	1.37412	0.00615651
61452	1.37424	0.00615679
61453	1.37436	0.00615708
61454	1.37448	0.00615737
61455	1.3746	0.00615763
61456	1.37472	0.00615786
61457	1.37484	0.00615804
61458	1.37496	0.00615817
61459	1.37508	0.00615826
61460	1.3752	0.0061583
61461	1.37532	0.00615832
61462	1.37544	0.00615832
61463	1.37556	0.00615833
61464	1.37568	0.00615835
61465	1.3758	0.00615841
61466	1.37592	0.00615851
61467	1.37604	0.00615865
61468	1.37616	0.00615885
61469	1.37628	0.00615909
61470	1.3764	0.00615936
61471	1.37652	0.00615964
61472	1.37664	0.00615993
61473	1.37676	0.00616021
61474	1.37688	0.00616046
61475	1.377	0.00616067
61476	1.37712	0.00616083
61477	1.37724	0.00616094
61478	1.37736	0.00616101
61479	1.37748	0.00616104
61480	1.3776	0.00616105
61481	1.37772	0.00616105
61482	1.37784	0.00616106
61483	1.37796	0.0061611
61484	1.37808	0.00616117
61485	1.3782	0.00616129
61486	1.37832	0.00616146
61487	1.37844	0.00616168
61488	1.37856	0.00616193
61489	1.37868	0.00616221
61490	1.3788	0.0061625
61491	1.37892	0.00616279
61492	1.37904	0.00616306
61493	1.37916	0.00616329
61494	1.37928	0.00616347
61495	1.3794	0.00616361
61496	1.37952	0.0061637
61497	1.37964	0.00616375
61498	1.37976	0.00616377
61499	1.37988	0.00616377
61500	1.38	0.00616377
61501	1.38012	0.0061638
61502	1.38024	0.00616385
61503	1.38036	0.00616395
61504	1.38048	0.00616409
61505	1.3806	0.00616429
61506	1.38072	0.00616452
61507	1.38084	0.00616479
61508	1.38096	0.00616508
61509	1.38108	0.00616537
61510	1.3812	0.00616565
61511	1.38132	0.0061659
61512	1.38144	0.0061661
61513	1.38156	0.00616626
61514	1.38168	0.00616638
61515	1.3818	0.00616644
61516	1.38192	0.00616647
61517	1.38204	0.00616648
61518	1.38216	0.00616648
61519	1.38228	0.0061665
61520	1.3824	0.00616653
61521	1.38252	0.00616661
61522	1.38264	0.00616674
61523	1.38276	0.00616691
61524	1.38288	0.00616713
61525	1.383	0.00616739
61526	1.38312	0.00616767
61527	1.38324	0.00616796
61528	1.38336	0.00616824
61529	1.38348	0.00616851
61530	1.3836	0.00616873
61531	1.38372	0.00616891
61532	1.38384	0.00616904
61533	1.38396	0.00616912
61534	1.38408	0.00616917
61535	1.3842	0.00616918
61536	1.38432	0.00616918
61537	1.38444	0.00616919
61538	1.38456	0.00616922
61539	1.38468	0.00616928
61540	1.3848	0.00616939
61541	1.38492	0.00616954
61542	1.38504	0.00616974
61543	1.38516	0.00616999
61544	1.38528	0.00617026
61545	1.3854	0.00617055
61546	1.38552	0.00617084
61547	1.38564	0.00617111
61548	1.38576	0.00617135
61549	1.38588	0.00617155
61550	1.386	0.0061717
61551	1.38612	0.00617179
61552	1.38624	0.00617185
61553	1.38636	0.00617187
61554	1.38648	0.00617188
61555	1.3866	0.00617188
61556	1.38672	0.0061719
61557	1.38684	0.00617195
61558	1.38696	0.00617204
61559	1.38708	0.00617218
61560	1.3872	0.00617237
61561	1.38732	0.0061726
61562	1.38744	0.00617287
61563	1.38756	0.00617316
61564	1.38768	0.00617345
61565	1.3878	0.00617373
61566	1.38792	0.00617398
61567	1.38804	0.00617418
61568	1.38816	0.00617435
61569	1.38828	0.00617446
61570	1.3884	0.00617452
61571	1.38852	0.00617455
61572	1.38864	0.00617456
61573	1.38876	0.00617456
61574	1.38888	0.00617458
61575	1.389	0.00617462
61576	1.38912	0.0061747
61577	1.38924	0.00617483
61578	1.38936	0.006175
61579	1.38948	0.00617522
61580	1.3896	0.00617548
61581	1.38972	0.00617577
61582	1.38984	0.00617606
61583	1.38996	0.00617634
61584	1.39008	0.0061766
61585	1.3902	0.00617682
61586	1.39032	0.00617699
61587	1.39044	0.00617711
61588	1.39056	0.00617719
61589	1.39068	0.00617723
61590	1.3908	0.00617724
61591	1.39092	0.00617724
61592	1.39104	0.00617725
61593	1.39116	0.00617728
61594	1.39128	0.00617736
61595	1.3914	0.00617747
61596	1.39152	0.00617764
61597	1.39164	0.00617785
61598	1.39176	0.00617811
61599	1.39188	0.00617839
61600	1.392	0.00617868
61601	1.39212	0.00617897
61602	1.39224	0.00617923
61603	1.39236	0.00617945
61604	1.39248	0.00617964
61605	1.3926	0.00617977
61606	1.39272	0.00617985
61607	1.39284	0.00617989
61608	1.39296	0.00617991
61609	1.39308	0.00617991
61610	1.3932	0.00617992
61611	1.39332	0.00617995
61612	1.39344	0.00618001
61613	1.39356	0.00618012
61614	1.39368	0.00618028
61615	1.3938	0.00618049
61616	1.39392	0.00618074
61617	1.39404	0.00618102
61618	1.39416	0.00618131
61619	1.39428	0.00618159
61620	1.3944	0.00618186
61621	1.39452	0.00618209
61622	1.39464	0.00618228
61623	1.39476	0.00618241
61624	1.39488	0.0061825
61625	1.395	0.00618255
61626	1.39512	0.00618257
61627	1.39524	0.00618257
61628	1.39536	0.00618258
61629	1.39548	0.0061826
61630	1.3956	0.00618266
61631	1.39572	0.00618277
61632	1.39584	0.00618293
61633	1.39596	0.00618313
61634	1.39608	0.00618338
61635	1.3962	0.00618365
61636	1.39632	0.00618394
61637	1.39644	0.00618423
61638	1.39656	0.0061845
61639	1.39668	0.00618473
61640	1.3968	0.00618492
61641	1.39692	0.00618506
61642	1.39704	0.00618515
61643	1.39716	0.0061852
61644	1.39728	0.00618522
61645	1.3974	0.00618522
61646	1.39752	0.00618523
61647	1.39764	0.00618525
61648	1.39776	0.00618531
61649	1.39788	0.00618542
61650	1.398	0.00618557
61651	1.39812	0.00618577
61652	1.39824	0.00618602
61653	1.39836	0.0061863
61654	1.39848	0.00618659
61655	1.3986	0.00618687
61656	1.39872	0.00618714
61657	1.39884	0.00618738
61658	1.39896	0.00618757
61659	1.39908	0.00618771
61660	1.3992	0.0061878
61661	1.39932	0.00618784
61662	1.39944	0.00618786
61663	1.39956	0.00618787
61664	1.39968	0.00618787
61665	1.3998	0.0061879
61666	1.39992	0.00618796
61667	1.40004	0.00618806
61668	1.40016	0.00618822
61669	1.40028	0.00618842
61670	1.4004	0.00618867
61671	1.40052	0.00618895
61672	1.40064	0.00618924
61673	1.40076	0.00618953
61674	1.40088	0.00618979
61675	1.401	0.00619003
61676	1.40112	0.00619021
61677	1.40124	0.00619035
61678	1.40136	0.00619044
61679	1.40148	0.00619048
61680	1.4016	0.0061905
61681	1.40172	0.0061905
61682	1.40184	0.00619051
61683	1.40196	0.00619054
61684	1.40208	0.0061906
61685	1.4022	0.00619071
61686	1.40232	0.00619087
61687	1.40244	0.00619108
61688	1.40256	0.00619133
61689	1.40268	0.00619161
61690	1.4028	0.0061919
61691	1.40292	0.00619218
61692	1.40304	0.00619245
61693	1.40316	0.00619268
61694	1.40328	0.00619286
61695	1.4034	0.00619299
61696	1.40352	0.00619307
61697	1.40364	0.00619311
61698	1.40376	0.00619313
61699	1.40388	0.00619313
61700	1.404	0.00619314
61701	1.40412	0.00619317
61702	1.40424	0.00619324
61703	1.40436	0.00619336
61704	1.40448	0.00619352
61705	1.4046	0.00619374
61706	1.40472	0.00619399
61707	1.40484	0.00619427
61708	1.40496	0.00619457
61709	1.40508	0.00619485
61710	1.4052	0.00619511
61711	1.40532	0.00619533
61712	1.40544	0.0061955
61713	1.40556	0.00619563
61714	1.40568	0.0061957
61715	1.4058	0.00619574
61716	1.40592	0.00619575
61717	1.40604	0.00619575
61718	1.40616	0.00619576
61719	1.40628	0.0061958
61720	1.4064	0.00619588
61721	1.40652	0.006196
61722	1.40664	0.00619618
61723	1.40676	0.0061964
61724	1.40688	0.00619667
61725	1.407	0.00619695
61726	1.40712	0.00619724
61727	1.40724	0.00619752
61728	1.40736	0.00619777
61729	1.40748	0.00619798
61730	1.4076	0.00619815
61731	1.40772	0.00619826
61732	1.40784	0.00619832
61733	1.40796	0.00619835
61734	1.40808	0.00619836
61735	1.4082	0.00619836
61736	1.40832	0.00619838
61737	1.40844	0.00619842
61738	1.40856	0.00619851
61739	1.40868	0.00619865
61740	1.4088	0.00619884
61741	1.40892	0.00619908
61742	1.40904	0.00619935
61743	1.40916	0.00619963
61744	1.40928	0.00619992
61745	1.4094	0.0062002
61746	1.40952	0.00620044
61747	1.40964	0.00620064
61748	1.40976	0.00620079
61749	1.40988	0.00620088
61750	1.41	0.00620094
61751	1.41012	0.00620096
61752	1.41024	0.00620096
61753	1.41036	0.00620097
61754	1.41048	0.00620099
61755	1.4106	0.00620105
61756	1.41072	0.00620115
61757	1.41084	0.00620131
61758	1.41096	0.00620151
61759	1.41108	0.00620176
61760	1.4112	0.00620203
61761	1.41132	0.00620232
61762	1.41144	0.00620261
61763	1.41156	0.00620288
61764	1.41168	0.00620311
61765	1.4118	0.00620329
61766	1.41192	0.00620342
61767	1.41204	0.0062035
61768	1.41216	0.00620354
61769	1.41228	0.00620356
61770	1.4124	0.00620356
61771	1.41252	0.00620357
61772	1.41264	0.0062036
61773	1.41276	0.00620368
61774	1.41288	0.0062038
61775	1.413	0.00620397
61776	1.41312	0.00620419
61777	1.41324	0.00620445
61778	1.41336	0.00620473
61779	1.41348	0.00620502
