9900.1 0.123045 -4.66837 12.4258 0.328317 -10.0052 379.601 -1010.38 -26.6918 
9950.1 0.123667 -4.66836 12.4258 0.329975 -10.0557 379.6 -1010.38 -26.8266 
10000.1 0.124288 -4.66834 12.4257 0.331632 -10.1063 379.598 -1010.38 -26.9614 
10050.1 0.124909 -4.66833 12.4257 0.33329 -10.1568 379.597 -1010.37 -27.0961 
10100.1 0.12553 -4.66831 12.4256 0.334948 -10.2073 379.595 -1010.37 -27.2309 
10150.1 0.126152 -4.66829 12.4256 0.336606 -10.2578 379.594 -1010.37 -27.3657 
10200.1 0.126773 -4.66827 12.4255 0.338263 -10.3083 379.593 -1010.36 -27.5004 
10250.1 0.127394 -4.66826 12.4255 0.339921 -10.3588 379.591 -1010.36 -27.6352 
10300.1 0.128016 -4.66824 12.4255 0.341579 -10.4094 379.59 -1010.35 -27.77 
10350.1 0.128637 -4.66822 12.4254 0.343237 -10.4599 379.589 -1010.35 -27.9048 
10400.1 0.129258 -4.66821 12.4254 0.344894 -10.5104 379.587 -1010.35 -28.0395 
10450.1 0.129879 -4.66819 12.4253 0.346552 -10.5609 379.586 -1010.34 -28.1743 
10500.1 0.130501 -4.66817 12.4253 0.34821 -10.6114 379.584 -1010.34 -28.3091 
10550.1 0.131122 -4.66815 12.4252 0.349867 -10.662 379.583 -1010.34 -28.4438 
10600.1 0.131743 -4.66814 12.4252 0.351525 -10.7125 379.582 -1010.33 -28.5786 
10650.1 0.132364 -4.66812 12.4251 0.353183 -10.763 379.58 -1010.33 -28.7134 
10700.1 0.132986 -4.6681 12.4251 0.35484 -10.8135 379.579 -1010.32 -28.8481 
10750.1 0.133607 -4.66808 12.425 0.356498 -10.864 379.577 -1010.32 -28.9829 
10800.1 0.134228 -4.66807 12.425 0.358156 -10.9145 379.576 -1010.32 -29.1177 
10850.1 0.134849 -4.66805 12.4249 0.359813 -10.965 379.574 -1010.31 -29.2524 
10900.1 0.135471 -4.66803 12.4249 0.361471 -11.0156 379.573 -1010.31 -29.3872 
10950.1 0.136092 -4.66801 12.4248 0.363129 -11.0661 379.571 -1010.3 -29.522 
11000.1 0.136713 -4.66799 12.4248 0.364786 -11.1166 379.57 -1010.3 -29.6567 
11050.1 0.137334 -4.66798 12.4247 0.366444 -11.1671 379.568 -1010.3 -29.7915 
11100.1 0.137956 -4.66796 12.4247 0.368102 -11.2176 379.567 -1010.29 -29.9263 
11150.1 0.138577 -4.66794 12.4246 0.369759 -11.2681 379.565 -1010.29 -30.061 
11200.1 0.139198 -4.66792 12.4246 0.371417 -11.3187 379.564 -1010.28 -30.1958 
11250.1 0.139819 -4.6679 12.4246 0.373074 -11.3692 379.562 -1010.28 -30.3305 
11300.1 0.140441 -4.66788 12.4245 0.374732 -11.4197 379.561 -1010.28 -30.4653 
11350.1 0.141062 -4.66786 12.4245 0.37639 -11.4702 379.559 -1010.27 -30.6001 
11400.1 0.141683 -4.66784 12.4244 0.378047 -11.5207 379.558 -1010.27 -30.7348 
11450.1 0.142304 -4.66783 12.4243 0.379705 -11.5712 379.556 -1010.26 -30.8696 
11500.1 0.142925 -4.66781 12.4243 0.381362 -11.6217 379.555 -1010.26 -31.0043 
11550.1 0.143547 -4.66779 12.4242 0.38302 -11.6722 379.553 -1010.26 -31.1391 
11600.1 0.144168 -4.66777 12.4242 0.384677 -11.7228 379.552 -1010.25 -31.2739 
11650.1 0.144789 -4.66775 12.4241 0.386335 -11.7733 379.55 -1010.25 -31.4086 
11700.1 0.14541 -4.66773 12.4241 0.387993 -11.8238 379.548 -1010.24 -31.5434 
11750.1 0.146031 -4.66771 12.424 0.38965 -11.8743 379.547 -1010.24 -31.6781 
11800.1 0.146653 -4.66769 12.424 0.391308 -11.9248 379.545 -1010.24 -31.8129 
11850.1 0.147274 -4.66767 12.4239 0.392965 -11.9753 379.544 -1010.23 -31.9476 
11900.1 0.147895 -4.66765 12.4239 0.394623 -12.0258 379.542 -1010.23 -32.0824 
11950.1 0.148516 -4.66763 12.4238 0.39628 -12.0763 379.54 -1010.22 -32.2171 
12000.1 0.149137 -4.66761 12.4238 0.397938 -12.1269 379.539 -1010.22 -32.3519 
12050.1 0.149759 -4.66759 12.4237 0.399595 -12.1774 379.537 -1010.21 -32.4867 
12100.1 0.15038 -4.66757 12.4237 0.401253 -12.2279 379.536 -1010.21 -32.6214 
12150.1 0.151001 -4.66755 12.4236 0.40291 -12.2784 379.534 -1010.21 -32.7562 
12200.1 0.151622 -4.66753 12.4236 0.404568 -12.3289 379.532 -1010.2 -32.8909 
12250.1 0.152243 -4.66751 12.4235 0.406225 -12.3794 379.531 -1010.2 -33.0257 
12300.1 0.152865 -4.66749 12.4235 0.407883 -12.4299 379.529 -1010.19 -33.1604 
12350.1 0.153486 -4.66747 12.4234 0.40954 -12.4804 379.527 -1010.19 -33.2952 
12400.1 0.154107 -4.66745 12.4233 0.411197 -12.5309 379.526 -1010.18 -33.4299 
12450.1 0.154728 -4.66743 12.4233 0.412855 -12.5814 379.524 -1010.18 -33.5647 
12500.1 0.155349 -4.66741 12.4232 0.414512 -12.632 379.522 -1010.17 -33.6994 
12550.1 0.15597 -4.66739 12.4232 0.41617 -12.6825 379.521 -1010.17 -33.8341 
12600.1 0.156592 -4.66737 12.4231 0.417827 -12.733 379.519 -1010.17 -33.9689 
12650.1 0.157213 -4.66735 12.4231 0.419485 -12.7835 379.517 -1010.16 -34.1036 
12700.1 0.157834 -4.66733 12.423 0.421142 -12.834 379.516 -1010.16 -34.2384 
12750.1 0.158455 -4.6673 12.423 0.422799 -12.8845 379.514 -1010.15 -34.3731 
12800.1 0.159076 -4.66728 12.4229 0.424457 -12.935 379.512 -1010.15 -34.5079 
12850.1 0.159697 -4.66726 12.4228 0.426114 -12.9855 379.51 -1010.14 -34.6426 
12900.1 0.160318 -4.66724 12.4228 0.427771 -13.036 379.509 -1010.14 -34.7774 
12950.1 0.16094 -4.66722 12.4227 0.429429 -13.0865 379.507 -1010.13 -34.9121 
13000.1 0.161561 -4.6672 12.4227 0.431086 -13.137 379.505 -1010.13 -35.0468 
13050.1 0.162182 -4.66718 12.4226 0.432744 -13.1875 379.503 -1010.12 -35.1816 
13100.1 0.162803 -4.66715 12.4226 0.434401 -13.238 379.502 -1010.12 -35.3163 
13150.1 0.163424 -4.66713 12.4225 0.436058 -13.2885 379.5 -1010.11 -35.4511 
13200.1 0.164045 -4.66711 12.4224 0.437716 -13.3391 379.498 -1010.11 -35.5858 
13250.1 0.164666 -4.66709 12.4224 0.439373 -13.3896 379.496 -1010.11 -35.7205 
13300.1 0.165287 -4.66707 12.4223 0.44103 -13.4401 379.495 -1010.1 -35.8553 
13350.1 0.165909 -4.66704 12.4223 0.442687 -13.4906 379.493 -1010.1 -35.99 
13400.1 0.16653 -4.66702 12.4222 0.444345 -13.5411 379.491 -1010.09 -36.1247 
13450.1 0.167151 -4.667 12.4222 0.446002 -13.5916 379.489 -1010.09 -36.2595 
13500.1 0.167772 -4.66698 12.4221 0.447659 -13.6421 379.487 -1010.08 -36.3942 
13550.1 0.168393 -4.66696 12.422 0.449317 -13.6926 379.485 -1010.08 -36.529 
13600.1 0.169014 -4.66693 12.422 0.450974 -13.7431 379.484 -1010.07 -36.6637 
13650.1 0.169635 -4.66691 12.4219 0.452631 -13.7936 379.482 -1010.07 -36.7984 
13700.1 0.170256 -4.66689 12.4219 0.454288 -13.8441 379.48 -1010.06 -36.9332 
13750.1 0.170877 -4.66687 12.4218 0.455946 -13.8946 379.478 -1010.06 -37.0679 
13800.1 0.171498 -4.66684 12.4217 0.457603 -13.9451 379.476 -1010.05 -37.2026 
13850.1 0.17212 -4.66682 12.4217 0.45926 -13.9956 379.474 -1010.05 -37.3373 
13900.1 0.172741 -4.6668 12.4216 0.460917 -14.0461 379.473 -1010.04 -37.4721 
13950.1 0.173362 -4.66677 12.4215 0.462575 -14.0966 379.471 -1010.04 -37.6068 
14000.1 0.173983 -4.66675 12.4215 0.464232 -14.1471 379.469 -1010.03 -37.7415 
14050.1 0.174604 -4.66673 12.4214 0.465889 -14.1976 379.467 -1010.03 -37.8763 
14100.1 0.175225 -4.6667 12.4214 0.467546 -14.2481 379.465 -1010.02 -38.011 
