0.481  0.88628  -0.46366  0.88653  -0.46267
0.482  0.88582  -0.46455  0.88607  -0.46355
0.483  0.88536  -0.46544  0.88561  -0.46444
0.484  0.88489  -0.46632  0.88514  -0.46532
0.485  0.88442  -0.46721  0.88467  -0.46621
0.486  0.88396  -0.46809  0.88421  -0.46709
0.487  0.88349  -0.46897  0.88374  -0.46798
0.488  0.88302  -0.46986  0.88327  -0.46886
0.489  0.88255  -0.47074  0.8828  -0.46974
0.49  0.88208  -0.47162  0.88233  -0.47063
0.491  0.88161  -0.47251  0.88186  -0.47151
0.492  0.88113  -0.47339  0.88139  -0.47239
0.493  0.88066  -0.47427  0.88092  -0.47327
0.494  0.88019  -0.47515  0.88044  -0.47415
0.495  0.87971  -0.47603  0.87997  -0.47503
0.496  0.87924  -0.47691  0.87949  -0.47591
0.497  0.87876  -0.47779  0.87902  -0.47679
0.498  0.87828  -0.47867  0.87854  -0.47767
0.499  0.8778  -0.47955  0.87806  -0.47855
0.5  0.87732  -0.48042  0.87758  -0.47943
0.501  0.87684  -0.4813  0.8771  -0.4803
0.502  0.87636  -0.48218  0.87662  -0.48118
0.503  0.87588  -0.48305  0.87614  -0.48206
0.504  0.8754  -0.48393  0.87566  -0.48293
0.505  0.87491  -0.4848  0.87517  -0.48381
0.506  0.87443  -0.48568  0.87469  -0.48468
0.507  0.87394  -0.48655  0.87421  -0.48556
0.508  0.87345  -0.48743  0.87372  -0.48643
0.509  0.87297  -0.4883  0.87323  -0.4873
0.51  0.87248  -0.48917  0.87274  -0.48818
0.511  0.87199  -0.49005  0.87226  -0.48905
0.512  0.8715  -0.49092  0.87177  -0.48992
0.513  0.87101  -0.49179  0.87128  -0.49079
0.514  0.87052  -0.49266  0.87078  -0.49166
0.515  0.87002  -0.49353  0.87029  -0.49253
0.516  0.86953  -0.4944  0.8698  -0.4934
0.517  0.86904  -0.49527  0.86931  -0.49427
0.518  0.86854  -0.49614  0.86881  -0.49514
0.519  0.86804  -0.49701  0.86832  -0.49601
0.52  0.86755  -0.49788  0.86782  -0.49688
0.521  0.86705  -0.49874  0.86732  -0.49775
0.522  0.86655  -0.49961  0.86682  -0.49861
0.523  0.86605  -0.50048  0.86632  -0.49948
0.524  0.86555  -0.50134  0.86582  -0.50035
0.525  0.86505  -0.50221  0.86532  -0.50121
0.526  0.86455  -0.50308  0.86482  -0.50208
0.527  0.86404  -0.50394  0.86432  -0.50294
0.528  0.86354  -0.5048  0.86382  -0.50381
0.529  0.86304  -0.50567  0.86331  -0.50467
0.53  0.86253  -0.50653  0.86281  -0.50553
0.531  0.86202  -0.50739  0.8623  -0.5064
0.532  0.86152  -0.50825  0.86179  -0.50726
0.533  0.86101  -0.50912  0.86129  -0.50812
0.534  0.8605  -0.50998  0.86078  -0.50898
0.535  0.85999  -0.51084  0.86027  -0.50984
0.536  0.85948  -0.5117  0.85976  -0.5107
0.537  0.85897  -0.51256  0.85925  -0.51156
0.538  0.85845  -0.51342  0.85874  -0.51242
0.539  0.85794  -0.51427  0.85822  -0.51328
