# t  xE  yE  vxE  vyE  xM  yM  vxM  vyM  xA  yA  vxA  vyA  Etot
1.7686e+06 -4.65951e+06 -101566 0.243789 -12.4603 3.78813e+08 8.25748e+06 -19.8199 1013.01 0 0 0 0 3.81788e+28
1.7687e+06 -4.65948e+06 -102812 0.247121 -12.4602 3.78811e+08 8.35878e+06 -20.0908 1013 0 0 0 0 3.81788e+28
1.7688e+06 -4.65946e+06 -104058 0.250453 -12.4601 3.78809e+08 8.46008e+06 -20.3617 1013 0 0 0 0 3.81787e+28
1.7689e+06 -4.65943e+06 -105304 0.253784 -12.4601 3.78807e+08 8.56138e+06 -20.6325 1012.99 0 0 0 0 3.81787e+28
1.769e+06 -4.65941e+06 -106550 0.257116 -12.46 3.78805e+08 8.66268e+06 -20.9034 1012.98 0 0 0 0 3.81786e+28
1.7691e+06 -4.65938e+06 -107796 0.260448 -12.4599 3.78803e+08 8.76398e+06 -21.1743 1012.98 0 0 0 0 3.81786e+28
1.7692e+06 -4.65936e+06 -109042 0.26378 -12.4598 3.78801e+08 8.86527e+06 -21.4451 1012.97 0 0 0 0 3.81785e+28
1.7693e+06 -4.65933e+06 -110288 0.267112 -12.4598 3.78798e+08 8.96657e+06 -21.716 1012.96 0 0 0 0 3.81785e+28
1.7694e+06 -4.6593e+06 -111534 0.270443 -12.4597 3.78796e+08 9.06787e+06 -21.9869 1012.96 0 0 0 0 3.81784e+28
1.7695e+06 -4.65927e+06 -112780 0.273775 -12.4596 3.78794e+08 9.16916e+06 -22.2577 1012.95 0 0 0 0 3.81784e+28
1.7696e+06 -4.65925e+06 -114026 0.277107 -12.4595 3.78792e+08 9.27046e+06 -22.5286 1012.94 0 0 0 0 3.81784e+28
1.7697e+06 -4.65922e+06 -115272 0.280438 -12.4594 3.7879e+08 9.37175e+06 -22.7995 1012.94 0 0 0 0 3.81783e+28
1.7698e+06 -4.65919e+06 -116518 0.28377 -12.4593 3.78787e+08 9.47304e+06 -23.0703 1012.93 0 0 0 0 3.81783e+28
1.7699e+06 -4.65916e+06 -117764 0.287102 -12.4593 3.78785e+08 9.57434e+06 -23.3412 1012.92 0 0 0 0 3.81782e+28
1.77e+06 -4.65913e+06 -119010 0.290433 -12.4592 3.78783e+08 9.67563e+06 -23.612 1012.92 0 0 0 0 3.81782e+28
1.7701e+06 -4.6591e+06 -120255 0.293765 -12.4591 3.7878e+08 9.77692e+06 -23.8829 1012.91 0 0 0 0 3.81781e+28
1.7702e+06 -4.65907e+06 -121501 0.297096 -12.459 3.78778e+08 9.87821e+06 -24.1537 1012.9 0 0 0 0 3.81781e+28
1.7703e+06 -4.65905e+06 -122747 0.300428 -12.4589 3.78775e+08 9.9795e+06 -24.4246 1012.9 0 0 0 0 3.8178e+28
1.7704e+06 -4.65901e+06 -123993 0.303759 -12.4588 3.78773e+08 1.00808e+07 -24.6954 1012.89 0 0 0 0 3.8178e+28
1.7705e+06 -4.65898e+06 -125239 0.307091 -12.4587 3.7877e+08 1.01821e+07 -24.9663 1012.88 0 0 0 0 3.81779e+28
1.7706e+06 -4.65895e+06 -126485 0.310422 -12.4587 3.78768e+08 1.02834e+07 -25.2371 1012.88 0 0 0 0 3.81779e+28
1.7707e+06 -4.65892e+06 -127731 0.313754 -12.4586 3.78765e+08 1.03847e+07 -25.508 1012.87 0 0 0 0 3.81779e+28
1.7708e+06 -4.65889e+06 -128977 0.317085 -12.4585 3.78763e+08 1.04859e+07 -25.7788 1012.86 0 0 0 0 3.81778e+28
1.7709e+06 -4.65886e+06 -130222 0.320416 -12.4584 3.7876e+08 1.05872e+07 -26.0496 1012.85 0 0 0 0 3.81778e+28
1.771e+06 -4.65883e+06 -131468 0.323748 -12.4583 3.78758e+08 1.06885e+07 -26.3205 1012.85 0 0 0 0 3.81777e+28
1.7711e+06 -4.65879e+06 -132714 0.327079 -12.4582 3.78755e+08 1.07898e+07 -26.5913 1012.84 0 0 0 0 3.81777e+28
1.7712e+06 -4.65876e+06 -133960 0.33041 -12.4581 3.78752e+08 1.08911e+07 -26.8621 1012.83 0 0 0 0 3.81776e+28
1.7713e+06 -4.65873e+06 -135206 0.333741 -12.458 3.7875e+08 1.09924e+07 -27.1329 1012.82 0 0 0 0 3.81776e+28
1.7714e+06 -4.65869e+06 -136452 0.337073 -12.4579 3.78747e+08 1.10936e+07 -27.4038 1012.81 0 0 0 0 3.81775e+28
1.7715e+06 -4.65866e+06 -137697 0.340404 -12.4578 3.78744e+08 1.11949e+07 -27.6746 1012.81 0 0 0 0 3.81775e+28
1.7716e+06 -4.65863e+06 -138943 0.343735 -12.4577 3.78741e+08 1.12962e+07 -27.9454 1012.8 0 0 0 0 3.81774e+28
1.7717e+06 -4.65859e+06 -140189 0.347066 -12.4576 3.78738e+08 1.13975e+07 -28.2162 1012.79 0 0 0 0 3.81774e+28
1.7718e+06 -4.65856e+06 -141435 0.350397 -12.4575 3.78736e+08 1.14988e+07 -28.487 1012.78 0 0 0 0 3.81774e+28
1.7719e+06 -4.65852e+06 -142680 0.353728 -12.4574 3.78733e+08 1.16e+07 -28.7578 1012.77 0 0 0 0 3.81773e+28
1.772e+06 -4.65849e+06 -143926 0.357059 -12.4573 3.7873e+08 1.17013e+07 -29.0286 1012.76 0 0 0 0 3.81773e+28
1.7721e+06 -4.65845e+06 -145172 0.36039 -12.4572 3.78727e+08 1.18026e+07 -29.2994 1012.76 0 0 0 0 3.81772e+28
1.7722e+06 -4.65841e+06 -146418 0.363721 -12.4571 3.78724e+08 1.19039e+07 -29.5702 1012.75 0 0 0 0 3.81772e+28
1.7723e+06 -4.65838e+06 -147663 0.367052 -12.457 3.78721e+08 1.20051e+07 -29.841 1012.74 0 0 0 0 3.81771e+28
1.7724e+06 -4.65834e+06 -148909 0.370383 -12.4569 3.78718e+08 1.21064e+07 -30.1118 1012.73 0 0 0 0 3.81771e+28
1.7725e+06 -4.6583e+06 -150155 0.373714 -12.4568 3.78715e+08 1.22077e+07 -30.3826 1012.72 0 0 0 0 3.8177e+28
1.7726e+06 -4.65827e+06 -151400 0.377044 -12.4567 3.78712e+08 1.2309e+07 -30.6534 1012.71 0 0 0 0 3.8177e+28
1.7727e+06 -4.65823e+06 -152646 0.380375 -12.4566 3.78709e+08 1.24102e+07 -30.9242 1012.7 0 0 0 0 3.81769e+28
1.7728e+06 -4.65819e+06 -153892 0.383706 -12.4564 3.78706e+08 1.25115e+07 -31.195 1012.7 0 0 0 0 3.81769e+28
1.7729e+06 -4.65815e+06 -155137 0.387037 -12.4563 3.78703e+08 1.26128e+07 -31.4658 1012.69 0 0 0 0 3.81769e+28
1.773e+06 -4.65811e+06 -156383 0.390367 -12.4562 3.787e+08 1.2714e+07 -31.7366 1012.68 0 0 0 0 3.81768e+28
1.7731e+06 -4.65807e+06 -157628 0.393698 -12.4561 3.78696e+08 1.28153e+07 -32.0073 1012.67 0 0 0 0 3.81768e+28
1.7732e+06 -4.65803e+06 -158874 0.397029 -12.456 3.78693e+08 1.29166e+07 -32.2781 1012.66 0 0 0 0 3.81767e+28
1.7733e+06 -4.65799e+06 -160120 0.400359 -12.4559 3.7869e+08 1.30178e+07 -32.5489 1012.65 0 0 0 0 3.81767e+28
1.7734e+06 -4.65795e+06 -161365 0.40369 -12.4558 3.78687e+08 1.31191e+07 -32.8197 1012.64 0 0 0 0 3.81766e+28
1.7735e+06 -4.65791e+06 -162611 0.40702 -12.4557 3.78683e+08 1.32204e+07 -33.0904 1012.63 0 0 0 0 3.81766e+28
1.7736e+06 -4.65787e+06 -163856 0.410351 -12.4555 3.7868e+08 1.33216e+07 -33.3612 1012.62 0 0 0 0 3.81765e+28
1.7737e+06 -4.65783e+06 -165102 0.413681 -12.4554 3.78677e+08 1.34229e+07 -33.632 1012.61 0 0 0 0 3.81765e+28
1.7738e+06 -4.65779e+06 -166347 0.417011 -12.4553 3.78673e+08 1.35242e+07 -33.9027 1012.6 0 0 0 0 3.81764e+28
1.7739e+06 -4.65775e+06 -167593 0.420342 -12.4552 3.7867e+08 1.36254e+07 -34.1735 1012.59 0 0 0 0 3.81764e+28
1.774e+06 -4.65771e+06 -168839 0.423672 -12.4551 3.78666e+08 1.37267e+07 -34.4442 1012.58 0 0 0 0 3.81763e+28
1.7741e+06 -4.65766e+06 -170084 0.427002 -12.4549 3.78663e+08 1.38279e+07 -34.715 1012.57 0 0 0 0 3.81763e+28
1.7742e+06 -4.65762e+06 -171329 0.430333 -12.4548 3.78659e+08 1.39292e+07 -34.9857 1012.56 0 0 0 0 3.81763e+28
1.7743e+06 -4.65758e+06 -172575 0.433663 -12.4547 3.78656e+08 1.40304e+07 -35.2565 1012.55 0 0 0 0 3.81762e+28
1.7744e+06 -4.65753e+06 -173820 0.436993 -12.4546 3.78652e+08 1.41317e+07 -35.5272 1012.54 0 0 0 0 3.81762e+28
1.7745e+06 -4.65749e+06 -175066 0.440323 -12.4544 3.78649e+08 1.42329e+07 -35.7979 1012.53 0 0 0 0 3.81761e+28
1.7746e+06 -4.65745e+06 -176311 0.443653 -12.4543 3.78645e+08 1.43342e+07 -36.0687 1012.52 0 0 0 0 3.81761e+28
1.7747e+06 -4.6574e+06 -177557 0.446983 -12.4542 3.78642e+08 1.44355e+07 -36.3394 1012.51 0 0 0 0 3.8176e+28
1.7748e+06 -4.65736e+06 -178802 0.450313 -12.4541 3.78638e+08 1.45367e+07 -36.6101 1012.5 0 0 0 0 3.8176e+28
1.7749e+06 -4.65731e+06 -180048 0.453643 -12.4539 3.78634e+08 1.4638e+07 -36.8809 1012.49 0 0 0 0 3.81759e+28
1.775e+06 -4.65727e+06 -181293 0.456973 -12.4538 3.78631e+08 1.47392e+07 -37.1516 1012.48 0 0 0 0 3.81759e+28
1.7751e+06 -4.65722e+06 -182538 0.460303 -12.4537 3.78627e+08 1.48405e+07 -37.4223 1012.47 0 0 0 0 3.81758e+28
1.7752e+06 -4.65717e+06 -183784 0.463633 -12.4535 3.78623e+08 1.49417e+07 -37.693 1012.46 0 0 0 0 3.81758e+28
1.7753e+06 -4.65713e+06 -185029 0.466963 -12.4534 3.78619e+08 1.50429e+07 -37.9637 1012.45 0 0 0 0 3.81758e+28
1.7754e+06 -4.65708e+06 -186274 0.470293 -12.4533 3.78616e+08 1.51442e+07 -38.2344 1012.44 0 0 0 0 3.81757e+28
1.7755e+06 -4.65703e+06 -187520 0.473623 -12.4532 3.78612e+08 1.52454e+07 -38.5051 1012.43 0 0 0 0 3.81757e+28
1.7756e+06 -4.65698e+06 -188765 0.476952 -12.453 3.78608e+08 1.53467e+07 -38.7758 1012.42 0 0 0 0 3.81756e+28
1.7757e+06 -4.65694e+06 -190010 0.480282 -12.4529 3.78604e+08 1.54479e+07 -39.0465 1012.41 0 0 0 0 3.81756e+28
1.7758e+06 -4.65689e+06 -191256 0.483612 -12.4527 3.786e+08 1.55492e+07 -39.3172 1012.39 0 0 0 0 3.81755e+28
1.7759e+06 -4.65684e+06 -192501 0.486941 -12.4526 3.78596e+08 1.56504e+07 -39.5879 1012.38 0 0 0 0 3.81755e+28
1.776e+06 -4.65679e+06 -193746 0.490271 -12.4525 3.78592e+08 1.57516e+07 -39.8586 1012.37 0 0 0 0 3.81754e+28
1.7761e+06 -4.65674e+06 -194991 0.4936 -12.4523 3.78588e+08 1.58529e+07 -40.1293 1012.36 0 0 0 0 3.81754e+28
1.7762e+06 -4.65669e+06 -196237 0.49693 -12.4522 3.78584e+08 1.59541e+07 -40.4 1012.35 0 0 0 0 3.81753e+28
1.7763e+06 -4.65664e+06 -197482 0.500259 -12.4521 3.7858e+08 1.60553e+07 -40.6707 1012.34 0 0 0 0 3.81753e+28
1.7764e+06 -4.65659e+06 -198727 0.503589 -12.4519 3.78576e+08 1.61566e+07 -40.9413 1012.33 0 0 0 0 3.81753e+28
1.7765e+06 -4.65654e+06 -199972 0.506918 -12.4518 3.78572e+08 1.62578e+07 -41.212 1012.32 0 0 0 0 3.81752e+28
1.7766e+06 -4.65649e+06 -201217 0.510247 -12.4516 3.78568e+08 1.6359e+07 -41.4827 1012.3 0 0 0 0 3.81752e+28
1.7767e+06 -4.65644e+06 -202462 0.513577 -12.4515 3.78564e+08 1.64603e+07 -41.7533 1012.29 0 0 0 0 3.81751e+28
1.7768e+06 -4.65639e+06 -203708 0.516906 -12.4513 3.78559e+08 1.65615e+07 -42.024 1012.28 0 0 0 0 3.81751e+28
1.7769e+06 -4.65634e+06 -204953 0.520235 -12.4512 3.78555e+08 1.66627e+07 -42.2947 1012.27 0 0 0 0 3.8175e+28
1.777e+06 -4.65628e+06 -206198 0.523564 -12.451 3.78551e+08 1.67639e+07 -42.5653 1012.26 0 0 0 0 3.8175e+28
1.7771e+06 -4.65623e+06 -207443 0.526893 -12.4509 3.78547e+08 1.68652e+07 -42.836 1012.24 0 0 0 0 3.81749e+28
1.7772e+06 -4.65618e+06 -208688 0.530222 -12.4507 3.78542e+08 1.69664e+07 -43.1066 1012.23 0 0 0 0 3.81749e+28
1.7773e+06 -4.65613e+06 -209933 0.533551 -12.4506 3.78538e+08 1.70676e+07 -43.3773 1012.22 0 0 0 0 3.81748e+28
1.7774e+06 -4.65607e+06 -211178 0.53688 -12.4504 3.78534e+08 1.71688e+07 -43.6479 1012.21 0 0 0 0 3.81748e+28
1.7775e+06 -4.65602e+06 -212423 0.540209 -12.4503 3.78529e+08 1.72701e+07 -43.9185 1012.2 0 0 0 0 3.81748e+28
1.7776e+06 -4.65596e+06 -213668 0.543538 -12.4501 3.78525e+08 1.73713e+07 -44.1892 1012.18 0 0 0 0 3.81747e+28
1.7777e+06 -4.65591e+06 -214913 0.546867 -12.45 3.7852e+08 1.74725e+07 -44.4598 1012.17 0 0 0 0 3.81747e+28
1.7778e+06 -4.65586e+06 -216158 0.550196 -12.4498 3.78516e+08 1.75737e+07 -44.7304 1012.16 0 0 0 0 3.81746e+28
1.7779e+06 -4.6558e+06 -217403 0.553524 -12.4497 3.78512e+08 1.76749e+07 -45.0011 1012.15 0 0 0 0 3.81746e+28
1.778e+06 -4.65574e+06 -218648 0.556853 -12.4495 3.78507e+08 1.77761e+07 -45.2717 1012.13 0 0 0 0 3.81745e+28
1.7781e+06 -4.65569e+06 -219893 0.560182 -12.4494 3.78502e+08 1.78774e+07 -45.5423 1012.12 0 0 0 0 3.81745e+28
1.7782e+06 -4.65563e+06 -221138 0.56351 -12.4492 3.78498e+08 1.79786e+07 -45.8129 1012.11 0 0 0 0 3.81744e+28
1.7783e+06 -4.65558e+06 -222383 0.566839 -12.449 3.78493e+08 1.80798e+07 -46.0835 1012.09 0 0 0 0 3.81744e+28
1.7784e+06 -4.65552e+06 -223628 0.570167 -12.4489 3.78489e+08 1.8181e+07 -46.3541 1012.08 0 0 0 0 3.81743e+28
1.7785e+06 -4.65546e+06 -224873 0.573496 -12.4487 3.78484e+08 1.82822e+07 -46.6247 1012.07 0 0 0 0 3.81743e+28
1.7786e+06 -4.6554e+06 -226118 0.576824 -12.4486 3.78479e+08 1.83834e+07 -46.8953 1012.06 0 0 0 0 3.81743e+28
1.7787e+06 -4.65535e+06 -227362 0.580153 -12.4484 3.78475e+08 1.84846e+07 -47.1659 1012.04 0 0 0 0 3.81742e+28
1.7788e+06 -4.65529e+06 -228607 0.583481 -12.4482 3.7847e+08 1.85858e+07 -47.4365 1012.03 0 0 0 0 3.81742e+28
1.7789e+06 -4.65523e+06 -229852 0.586809 -12.4481 3.78465e+08 1.8687e+07 -47.7071 1012.02 0 0 0 0 3.81741e+28
1.779e+06 -4.65517e+06 -231097 0.590137 -12.4479 3.7846e+08 1.87882e+07 -47.9777 1012 0 0 0 0 3.81741e+28
1.7791e+06 -4.65511e+06 -232342 0.593466 -12.4477 3.78456e+08 1.88894e+07 -48.2482 1011.99 0 0 0 0 3.8174e+28
1.7792e+06 -4.65505e+06 -233586 0.596794 -12.4476 3.78451e+08 1.89906e+07 -48.5188 1011.97 0 0 0 0 3.8174e+28
1.7793e+06 -4.65499e+06 -234831 0.600122 -12.4474 3.78446e+08 1.90918e+07 -48.7894 1011.96 0 0 0 0 3.81739e+28
1.7794e+06 -4.65493e+06 -236076 0.60345 -12.4472 3.78441e+08 1.9193e+07 -49.0599 1011.95 0 0 0 0 3.81739e+28
1.7795e+06 -4.65487e+06 -237321 0.606778 -12.4471 3.78436e+08 1.92942e+07 -49.3305 1011.93 0 0 0 0 3.81738e+28
1.7796e+06 -4.65481e+06 -238565 0.610106 -12.4469 3.78431e+08 1.93954e+07 -49.6011 1011.92 0 0 0 0 3.81738e+28
1.7797e+06 -4.65475e+06 -239810 0.613434 -12.4467 3.78426e+08 1.94966e+07 -49.8716 1011.91 0 0 0 0 3.81738e+28
1.7798e+06 -4.65469e+06 -241055 0.616761 -12.4466 3.78421e+08 1.95978e+07 -50.1422 1011.89 0 0 0 0 3.81737e+28
1.7799e+06 -4.65463e+06 -242299 0.620089 -12.4464 3.78416e+08 1.9699e+07 -50.4127 1011.88 0 0 0 0 3.81737e+28
1.78e+06 -4.65456e+06 -243544 0.623417 -12.4462 3.78411e+08 1.98001e+07 -50.6833 1011.86 0 0 0 0 3.81736e+28
1.7801e+06 -4.6545e+06 -244789 0.626745 -12.446 3.78406e+08 1.99013e+07 -50.9538 1011.85 0 0 0 0 3.81736e+28
1.7802e+06 -4.65444e+06 -246033 0.630072 -12.4459 3.78401e+08 2.00025e+07 -51.2243 1011.84 0 0 0 0 3.81735e+28
1.7803e+06 -4.65438e+06 -247278 0.6334 -12.4457 3.78396e+08 2.01037e+07 -51.4949 1011.82 0 0 0 0 3.81735e+28
1.7804e+06 -4.65431e+06 -248522 0.636727 -12.4455 3.78391e+08 2.02049e+07 -51.7654 1011.81 0 0 0 0 3.81734e+28
1.7805e+06 -4.65425e+06 -249767 0.640055 -12.4453 3.78385e+08 2.03061e+07 -52.0359 1011.79 0 0 0 0 3.81734e+28
1.7806e+06 -4.65418e+06 -251011 0.643382 -12.4452 3.7838e+08 2.04072e+07 -52.3064 1011.78 0 0 0 0 3.81733e+28
1.7807e+06 -4.65412e+06 -252256 0.64671 -12.445 3.78375e+08 2.05084e+07 -52.5769 1011.76 0 0 0 0 3.81733e+28
1.7808e+06 -4.65405e+06 -253500 0.650037 -12.4448 3.7837e+08 2.06096e+07 -52.8474 1011.75 0 0 0 0 3.81733e+28
1.7809e+06 -4.65399e+06 -254745 0.653364 -12.4446 3.78364e+08 2.07108e+07 -53.1179 1011.73 0 0 0 0 3.81732e+28
1.781e+06 -4.65392e+06 -255989 0.656691 -12.4444 3.78359e+08 2.08119e+07 -53.3884 1011.72 0 0 0 0 3.81732e+28
1.7811e+06 -4.65386e+06 -257234 0.660019 -12.4442 3.78354e+08 2.09131e+07 -53.6589 1011.7 0 0 0 0 3.81731e+28
1.7812e+06 -4.65379e+06 -258478 0.663346 -12.4441 3.78348e+08 2.10143e+07 -53.9294 1011.69 0 0 0 0 3.81731e+28
1.7813e+06 -4.65373e+06 -259723 0.666673 -12.4439 3.78343e+08 2.11154e+07 -54.1999 1011.67 0 0 0 0 3.8173e+28
1.7814e+06 -4.65366e+06 -260967 0.67 -12.4437 3.78337e+08 2.12166e+07 -54.4704 1011.66 0 0 0 0 3.8173e+28
1.7815e+06 -4.65359e+06 -262211 0.673327 -12.4435 3.78332e+08 2.13178e+07 -54.7409 1011.64 0 0 0 0 3.81729e+28
1.7816e+06 -4.65352e+06 -263456 0.676654 -12.4433 3.78326e+08 2.14189e+07 -55.0113 1011.63 0 0 0 0 3.81729e+28
1.7817e+06 -4.65346e+06 -264700 0.679981 -12.4431 3.78321e+08 2.15201e+07 -55.2818 1011.61 0 0 0 0 3.81728e+28
1.7818e+06 -4.65339e+06 -265944 0.683307 -12.4429 3.78315e+08 2.16213e+07 -55.5523 1011.6 0 0 0 0 3.81728e+28
1.7819e+06 -4.65332e+06 -267189 0.686634 -12.4427 3.7831e+08 2.17224e+07 -55.8227 1011.58 0 0 0 0 3.81728e+28
1.782e+06 -4.65325e+06 -268433 0.689961 -12.4426 3.78304e+08 2.18236e+07 -56.0932 1011.57 0 0 0 0 3.81727e+28
1.7821e+06 -4.65318e+06 -269677 0.693287 -12.4424 3.78299e+08 2.19247e+07 -56.3636 1011.55 0 0 0 0 3.81727e+28
1.7822e+06 -4.65311e+06 -270921 0.696614 -12.4422 3.78293e+08 2.20259e+07 -56.6341 1011.54 0 0 0 0 3.81726e+28
1.7823e+06 -4.65304e+06 -272165 0.69994 -12.442 3.78287e+08 2.2127e+07 -56.9045 1011.52 0 0 0 0 3.81726e+28
1.7824e+06 -4.65297e+06 -273410 0.703267 -12.4418 3.78282e+08 2.22282e+07 -57.175 1011.5 0 0 0 0 3.81725e+28
1.7825e+06 -4.6529e+06 -274654 0.706593 -12.4416 3.78276e+08 2.23293e+07 -57.4454 1011.49 0 0 0 0 3.81725e+28
1.7826e+06 -4.65283e+06 -275898 0.70992 -12.4414 3.7827e+08 2.24305e+07 -57.7158 1011.47 0 0 0 0 3.81724e+28
1.7827e+06 -4.65276e+06 -277142 0.713246 -12.4412 3.78264e+08 2.25316e+07 -57.9862 1011.46 0 0 0 0 3.81724e+28
1.7828e+06 -4.65269e+06 -278386 0.716572 -12.441 3.78259e+08 2.26328e+07 -58.2567 1011.44 0 0 0 0 3.81723e+28
1.7829e+06 -4.65262e+06 -279630 0.719898 -12.4408 3.78253e+08 2.27339e+07 -58.5271 1011.42 0 0 0 0 3.81723e+28
1.783e+06 -4.65254e+06 -280874 0.723224 -12.4406 3.78247e+08 2.28351e+07 -58.7975 1011.41 0 0 0 0 3.81723e+28
1.7831e+06 -4.65247e+06 -282118 0.72655 -12.4404 3.78241e+08 2.29362e+07 -59.0679 1011.39 0 0 0 0 3.81722e+28
1.7832e+06 -4.6524e+06 -283362 0.729876 -12.4402 3.78235e+08 2.30373e+07 -59.3383 1011.37 0 0 0 0 3.81722e+28
1.7833e+06 -4.65233e+06 -284606 0.733202 -12.44 3.78229e+08 2.31385e+07 -59.6087 1011.36 0 0 0 0 3.81721e+28
1.7834e+06 -4.65225e+06 -285850 0.736528 -12.4398 3.78223e+08 2.32396e+07 -59.8791 1011.34 0 0 0 0 3.81721e+28
1.7835e+06 -4.65218e+06 -287094 0.739854 -12.4396 3.78217e+08 2.33407e+07 -60.1495 1011.32 0 0 0 0 3.8172e+28
1.7836e+06 -4.6521e+06 -288338 0.74318 -12.4394 3.78211e+08 2.34419e+07 -60.4198 1011.31 0 0 0 0 3.8172e+28
1.7837e+06 -4.65203e+06 -289582 0.746506 -12.4392 3.78205e+08 2.3543e+07 -60.6902 1011.29 0 0 0 0 3.81719e+28
1.7838e+06 -4.65195e+06 -290826 0.749831 -12.439 3.78199e+08 2.36441e+07 -60.9606 1011.27 0 0 0 0 3.81719e+28
1.7839e+06 -4.65188e+06 -292070 0.753157 -12.4388 3.78193e+08 2.37453e+07 -61.231 1011.26 0 0 0 0 3.81718e+28
1.784e+06 -4.6518e+06 -293314 0.756482 -12.4385 3.78187e+08 2.38464e+07 -61.5013 1011.24 0 0 0 0 3.81718e+28
1.7841e+06 -4.65173e+06 -294558 0.759808 -12.4383 3.78181e+08 2.39475e+07 -61.7717 1011.22 0 0 0 0 3.81718e+28
1.7842e+06 -4.65165e+06 -295802 0.763133 -12.4381 3.78174e+08 2.40486e+07 -62.042 1011.21 0 0 0 0 3.81717e+28
1.7843e+06 -4.65158e+06 -297045 0.766459 -12.4379 3.78168e+08 2.41498e+07 -62.3124 1011.19 0 0 0 0 3.81717e+28
1.7844e+06 -4.6515e+06 -298289 0.769784 -12.4377 3.78162e+08 2.42509e+07 -62.5827 1011.17 0 0 0 0 3.81716e+28
1.7845e+06 -4.65142e+06 -299533 0.773109 -12.4375 3.78156e+08 2.4352e+07 -62.8531 1011.15 0 0 0 0 3.81716e+28
1.7846e+06 -4.65134e+06 -300777 0.776434 -12.4373 3.78149e+08 2.44531e+07 -63.1234 1011.14 0 0 0 0 3.81715e+28
1.7847e+06 -4.65127e+06 -302020 0.779759 -12.4371 3.78143e+08 2.45542e+07 -63.3937 1011.12 0 0 0 0 3.81715e+28
1.7848e+06 -4.65119e+06 -303264 0.783084 -12.4368 3.78137e+08 2.46553e+07 -63.664 1011.1 0 0 0 0 3.81714e+28
1.7849e+06 -4.65111e+06 -304508 0.786409 -12.4366 3.7813e+08 2.47564e+07 -63.9344 1011.08 0 0 0 0 3.81714e+28
1.785e+06 -4.65103e+06 -305751 0.789734 -12.4364 3.78124e+08 2.48575e+07 -64.2047 1011.07 0 0 0 0 3.81713e+28
1.7851e+06 -4.65095e+06 -306995 0.793059 -12.4362 3.78117e+08 2.49586e+07 -64.475 1011.05 0 0 0 0 3.81713e+28
1.7852e+06 -4.65087e+06 -308239 0.796384 -12.436 3.78111e+08 2.50598e+07 -64.7453 1011.03 0 0 0 0 3.81713e+28
1.7853e+06 -4.65079e+06 -309482 0.799709 -12.4357 3.78104e+08 2.51609e+07 -65.0156 1011.01 0 0 0 0 3.81712e+28
1.7854e+06 -4.65071e+06 -310726 0.803033 -12.4355 3.78098e+08 2.5262e+07 -65.2859 1010.99 0 0 0 0 3.81712e+28
1.7855e+06 -4.65063e+06 -311969 0.806358 -12.4353 3.78091e+08 2.53631e+07 -65.5561 1010.98 0 0 0 0 3.81711e+28
1.7856e+06 -4.65055e+06 -313213 0.809682 -12.4351 3.78085e+08 2.54641e+07 -65.8264 1010.96 0 0 0 0 3.81711e+28
1.7857e+06 -4.65047e+06 -314456 0.813007 -12.4348 3.78078e+08 2.55652e+07 -66.0967 1010.94 0 0 0 0 3.8171e+28
1.7858e+06 -4.65039e+06 -315700 0.816331 -12.4346 3.78072e+08 2.56663e+07 -66.367 1010.92 0 0 0 0 3.8171e+28
1.7859e+06 -4.65031e+06 -316943 0.819656 -12.4344 3.78065e+08 2.57674e+07 -66.6372 1010.9 0 0 0 0 3.81709e+28
1.786e+06 -4.65022e+06 -318187 0.82298 -12.4342 3.78058e+08 2.58685e+07 -66.9075 1010.88 0 0 0 0 3.81709e+28
1.7861e+06 -4.65014e+06 -319430 0.826304 -12.4339 3.78052e+08 2.59696e+07 -67.1778 1010.87 0 0 0 0 3.81708e+28
1.7862e+06 -4.65006e+06 -320674 0.829628 -12.4337 3.78045e+08 2.60707e+07 -67.448 1010.85 0 0 0 0 3.81708e+28
1.7863e+06 -4.64998e+06 -321917 0.832952 -12.4335 3.78038e+08 2.61718e+07 -67.7183 1010.83 0 0 0 0 3.81708e+28
1.7864e+06 -4.64989e+06 -323160 0.836276 -12.4333 3.78031e+08 2.62729e+07 -67.9885 1010.81 0 0 0 0 3.81707e+28
1.7865e+06 -4.64981e+06 -324404 0.8396 -12.433 3.78024e+08 2.63739e+07 -68.2587 1010.79 0 0 0 0 3.81707e+28
1.7866e+06 -4.64973e+06 -325647 0.842924 -12.4328 3.78018e+08 2.6475e+07 -68.529 1010.77 0 0 0 0 3.81706e+28
1.7867e+06 -4.64964e+06 -326890 0.846248 -12.4326 3.78011e+08 2.65761e+07 -68.7992 1010.75 0 0 0 0 3.81706e+28
1.7868e+06 -4.64956e+06 -328133 0.849572 -12.4323 3.78004e+08 2.66772e+07 -69.0694 1010.73 0 0 0 0 3.81705e+28
1.7869e+06 -4.64947e+06 -329377 0.852896 -12.4321 3.77997e+08 2.67782e+07 -69.3396 1010.72 0 0 0 0 3.81705e+28
1.787e+06 -4.64939e+06 -330620 0.856219 -12.4319 3.7799e+08 2.68793e+07 -69.6098 1010.7 0 0 0 0 3.81704e+28
1.7871e+06 -4.6493e+06 -331863 0.859543 -12.4316 3.77983e+08 2.69804e+07 -69.88 1010.68 0 0 0 0 3.81704e+28
