# t  xE  yE  xM  yM  xA  yA
24.07  4.66659e+06  0  -3.79389e+08  0  0  0
24.08  4.66655e+06  0  -3.79385e+08  0  0  0
24.09  4.66651e+06  0  -3.79382e+08  0  0  0
24.1  4.66646e+06  0  -3.79378e+08  0  0  0
24.11  4.66642e+06  0  -3.79375e+08  0  0  0
24.12  4.66638e+06  0  -3.79371e+08  0  0  0
24.13  4.66633e+06  0  -3.79368e+08  0  0  0
24.14  4.66629e+06  0  -3.79364e+08  0  0  0
24.15  4.66624e+06  0  -3.7936e+08  0  0  0
24.16  4.6662e+06  0  -3.79357e+08  0  0  0
24.17  4.66615e+06  0  -3.79353e+08  0  0  0
24.18  4.6661e+06  0  -3.79349e+08  0  0  0
24.19  4.66606e+06  0  -3.79345e+08  0  0  0
24.2  4.66601e+06  0  -3.79341e+08  0  0  0
24.21  4.66596e+06  0  -3.79337e+08  0  0  0
24.22  4.66591e+06  0  -3.79333e+08  0  0  0
24.23  4.66586e+06  0  -3.7933e+08  0  0  0
24.24  4.66581e+06  0  -3.79325e+08  0  0  0
24.25  4.66576e+06  0  -3.79321e+08  0  0  0
24.26  4.66571e+06  0  -3.79317e+08  0  0  0
24.27  4.66566e+06  0  -3.79313e+08  0  0  0
24.28  4.66561e+06  0  -3.79309e+08  0  0  0
24.29  4.66556e+06  0  -3.79305e+08  0  0  0
24.3  4.6655e+06  0  -3.793e+08  0  0  0
24.31  4.66545e+06  0  -3.79296e+08  0  0  0
24.32  4.6654e+06  0  -3.79292e+08  0  0  0
24.33  4.66534e+06  0  -3.79287e+08  0  0  0
24.34  4.66529e+06  0  -3.79283e+08  0  0  0
24.35  4.66523e+06  0  -3.79278e+08  0  0  0
24.36  4.66518e+06  0  -3.79274e+08  0  0  0
24.37  4.66512e+06  0  -3.79269e+08  0  0  0
24.38  4.66506e+06  0  -3.79265e+08  0  0  0
24.39  4.66501e+06  0  -3.7926e+08  0  0  0
24.4  4.66495e+06  0  -3.79255e+08  0  0  0
24.41  4.66489e+06  0  -3.79251e+08  0  0  0
24.42  4.66483e+06  0  -3.79246e+08  0  0  0
24.43  4.66477e+06  0  -3.79241e+08  0  0  0
24.44  4.66471e+06  0  -3.79236e+08  0  0  0
24.45  4.66465e+06  0  -3.79231e+08  0  0  0
24.46  4.66459e+06  0  -3.79226e+08  0  0  0
24.47  4.66453e+06  0  -3.79221e+08  0  0  0
24.48  4.66446e+06  0  -3.79216e+08  0  0  0
24.49  4.6644e+06  0  -3.79211e+08  0  0  0
24.5  4.66434e+06  0  -3.79205e+08  0  0  0
24.51  4.66427e+06  0  -3.792e+08  0  0  0
24.52  4.66421e+06  0  -3.79195e+08  0  0  0
24.53  4.66414e+06  0  -3.79189e+08  0  0  0
24.54  4.66407e+06  0  -3.79184e+08  0  0  0
24.55  4.664e+06  0  -3.79179e+08  0  0  0
24.56  4.66394e+06  0  -3.79173e+08  0  0  0
24.57  4.66387e+06  0  -3.79167e+08  0  0  0
24.58  4.6638e+06  0  -3.79162e+08  0  0  0
24.59  4.66373e+06  0  -3.79156e+08  0  0  0
24.6  4.66366e+06  0  -3.7915e+08  0  0  0
24.61  4.66359e+06  0  -3.79144e+08  0  0  0
24.62  4.66351e+06  0  -3.79139e+08  0  0  0
24.63  4.66344e+06  0  -3.79133e+08  0  0  0
24.64  4.66337e+06  0  -3.79127e+08  0  0  0
24.65  4.66329e+06  0  -3.79121e+08  0  0  0
24.66  4.66322e+06  0  -3.79114e+08  0  0  0
24.67  4.66314e+06  0  -3.79108e+08  0  0  0
24.68  4.66306e+06  0  -3.79102e+08  0  0  0
24.69  4.66299e+06  0  -3.79096e+08  0  0  0
24.7  4.66291e+06  0  -3.79089e+08  0  0  0
24.71  4.66283e+06  0  -3.79083e+08  0  0  0
24.72  4.66275e+06  0  -3.79076e+08  0  0  0
24.73  4.66267e+06  0  -3.7907e+08  0  0  0
24.74  4.66259e+06  0  -3.79063e+08  0  0  0
24.75  4.66251e+06  0  -3.79057e+08  0  0  0
24.76  4.66242e+06  0  -3.7905e+08  0  0  0
24.77  4.66234e+06  0  -3.79043e+08  0  0  0
24.78  4.66225e+06  0  -3.79036e+08  0  0  0
24.79  4.66217e+06  0  -3.79029e+08  0  0  0
24.8  4.66208e+06  0  -3.79022e+08  0  0  0
24.81  4.66199e+06  0  -3.79015e+08  0  0  0
24.82  4.66191e+06  0  -3.79008e+08  0  0  0
24.83  4.66182e+06  0  -3.79001e+08  0  0  0
24.84  4.66173e+06  0  -3.78993e+08  0  0  0
24.85  4.66164e+06  0  -3.78986e+08  0  0  0
24.86  4.66154e+06  0  -3.78978e+08  0  0  0
24.87  4.66145e+06  0  -3.78971e+08  0  0  0
24.88  4.66136e+06  0  -3.78963e+08  0  0  0
24.89  4.66126e+06  0  -3.78956e+08  0  0  0
24.9  4.66117e+06  0  -3.78948e+08  0  0  0
24.91  4.66107e+06  0  -3.7894e+08  0  0  0
24.92  4.66097e+06  0  -3.78932e+08  0  0  0
24.93  4.66088e+06  0  -3.78924e+08  0  0  0
24.94  4.66078e+06  0  -3.78916e+08  0  0  0
24.95  4.66068e+06  0  -3.78908e+08  0  0  0
24.96  4.66057e+06  0  -3.789e+08  0  0  0
24.97  4.66047e+06  0  -3.78891e+08  0  0  0
24.98  4.66037e+06  0  -3.78883e+08  0  0  0
24.99  4.66026e+06  0  -3.78874e+08  0  0  0
25  4.66016e+06  0  -3.78866e+08  0  0  0
25.01  4.66005e+06  0  -3.78857e+08  0  0  0
25.02  4.65994e+06  0  -3.78848e+08  0  0  0
25.03  4.65984e+06  0  -3.7884e+08  0  0  0
25.04  4.65973e+06  0  -3.78831e+08  0  0  0
25.05  4.65961e+06  0  -3.78822e+08  0  0  0
25.06  4.6595e+06  0  -3.78813e+08  0  0  0
25.07  4.65939e+06  0  -3.78803e+08  0  0  0
25.08  4.65928e+06  0  -3.78794e+08  0  0  0
25.09  4.65916e+06  0  -3.78785e+08  0  0  0
25.1  4.65904e+06  0  -3.78775e+08  0  0  0
25.11  4.65893e+06  0  -3.78766e+08  0  0  0
25.12  4.65881e+06  0  -3.78756e+08  0  0  0
25.13  4.65869e+06  0  -3.78746e+08  0  0  0
25.14  4.65857e+06  0  -3.78736e+08  0  0  0
25.15  4.65844e+06  0  -3.78726e+08  0  0  0
25.16  4.65832e+06  0  -3.78716e+08  0  0  0
25.17  4.65819e+06  0  -3.78706e+08  0  0  0
25.18  4.65807e+06  0  -3.78696e+08  0  0  0
25.19  4.65794e+06  0  -3.78686e+08  0  0  0
25.2  4.65781e+06  0  -3.78675e+08  0  0  0
25.21  4.65768e+06  0  -3.78664e+08  0  0  0
25.22  4.65755e+06  0  -3.78654e+08  0  0  0
25.23  4.65742e+06  0  -3.78643e+08  0  0  0
25.24  4.65728e+06  0  -3.78632e+08  0  0  0
25.25  4.65715e+06  0  -3.78621e+08  0  0  0
25.26  4.65701e+06  0  -3.7861e+08  0  0  0
25.27  4.65687e+06  0  -3.78599e+08  0  0  0
25.28  4.65673e+06  0  -3.78587e+08  0  0  0
25.29  4.65659e+06  0  -3.78576e+08  0  0  0
25.3  4.65645e+06  0  -3.78564e+08  0  0  0
25.31  4.65631e+06  0  -3.78553e+08  0  0  0
25.32  4.65616e+06  0  -3.78541e+08  0  0  0
25.33  4.65602e+06  0  -3.78529e+08  0  0  0
25.34  4.65587e+06  0  -3.78517e+08  0  0  0
25.35  4.65572e+06  0  -3.78505e+08  0  0  0
25.36  4.65557e+06  0  -3.78493e+08  0  0  0
25.37  4.65542e+06  0  -3.7848e+08  0  0  0
25.38  4.65526e+06  0  -3.78468e+08  0  0  0
25.39  4.65511e+06  0  -3.78455e+08  0  0  0
25.4  4.65495e+06  0  -3.78442e+08  0  0  0
25.41  4.65479e+06  0  -3.78429e+08  0  0  0
25.42  4.65463e+06  0  -3.78416e+08  0  0  0
25.43  4.65447e+06  0  -3.78403e+08  0  0  0
25.44  4.6543e+06  0  -3.7839e+08  0  0  0
25.45  4.65414e+06  0  -3.78376e+08  0  0  0
25.46  4.65397e+06  0  -3.78363e+08  0  0  0
25.47  4.6538e+06  0  -3.78349e+08  0  0  0
25.48  4.65363e+06  0  -3.78335e+08  0  0  0
25.49  4.65346e+06  0  -3.78321e+08  0  0  0
25.5  4.65329e+06  0  -3.78307e+08  0  0  0
25.51  4.65311e+06  0  -3.78293e+08  0  0  0
25.52  4.65294e+06  0  -3.78279e+08  0  0  0
25.53  4.65276e+06  0  -3.78264e+08  0  0  0
25.54  4.65258e+06  0  -3.78249e+08  0  0  0
25.55  4.65239e+06  0  -3.78235e+08  0  0  0
25.56  4.65221e+06  0  -3.7822e+08  0  0  0
25.57  4.65202e+06  0  -3.78205e+08  0  0  0
25.58  4.65184e+06  0  -3.78189e+08  0  0  0
25.59  4.65165e+06  0  -3.78174e+08  0  0  0
25.6  4.65146e+06  0  -3.78158e+08  0  0  0
25.61  4.65126e+06  0  -3.78142e+08  0  0  0
25.62  4.65107e+06  0  -3.78127e+08  0  0  0
25.63  4.65087e+06  0  -3.78111e+08  0  0  0
25.64  4.65067e+06  0  -3.78094e+08  0  0  0
25.65  4.65047e+06  0  -3.78078e+08  0  0  0
25.66  4.65026e+06  0  -3.78061e+08  0  0  0
25.67  4.65006e+06  0  -3.78045e+08  0  0  0
25.68  4.64985e+06  0  -3.78028e+08  0  0  0
25.69  4.64964e+06  0  -3.78011e+08  0  0  0
25.7  4.64943e+06  0  -3.77994e+08  0  0  0
25.71  4.64922e+06  0  -3.77976e+08  0  0  0
25.72  4.649e+06  0  -3.77959e+08  0  0  0
25.73  4.64878e+06  0  -3.77941e+08  0  0  0
25.74  4.64856e+06  0  -3.77923e+08  0  0  0
25.75  4.64834e+06  0  -3.77905e+08  0  0  0
25.76  4.64811e+06  0  -3.77887e+08  0  0  0
25.77  4.64789e+06  0  -3.77868e+08  0  0  0
25.78  4.64766e+06  0  -3.7785e+08  0  0  0
25.79  4.64743e+06  0  -3.77831e+08  0  0  0
25.8  4.64719e+06  0  -3.77812e+08  0  0  0
25.81  4.64696e+06  0  -3.77792e+08  0  0  0
25.82  4.64672e+06  0  -3.77773e+08  0  0  0
25.83  4.64648e+06  0  -3.77753e+08  0  0  0
25.84  4.64623e+06  0  -3.77734e+08  0  0  0
25.85  4.64599e+06  0  -3.77714e+08  0  0  0
25.86  4.64574e+06  0  -3.77694e+08  0  0  0
25.87  4.64549e+06  0  -3.77673e+08  0  0  0
25.88  4.64523e+06  0  -3.77653e+08  0  0  0
25.89  4.64498e+06  0  -3.77632e+08  0  0  0
25.9  4.64472e+06  0  -3.77611e+08  0  0  0
25.91  4.64446e+06  0  -3.7759e+08  0  0  0
25.92  4.6442e+06  0  -3.77568e+08  0  0  0
25.93  4.64393e+06  0  -3.77546e+08  0  0  0
25.94  4.64366e+06  0  -3.77525e+08  0  0  0
25.95  4.64339e+06  0  -3.77503e+08  0  0  0
25.96  4.64312e+06  0  -3.7748e+08  0  0  0
25.97  4.64284e+06  0  -3.77458e+08  0  0  0
25.98  4.64256e+06  0  -3.77435e+08  0  0  0
25.99  4.64228e+06  0  -3.77412e+08  0  0  0
26  4.64199e+06  0  -3.77389e+08  0  0  0
26.01  4.6417e+06  0  -3.77365e+08  0  0  0
26.02  4.64141e+06  0  -3.77342e+08  0  0  0
26.03  4.64112e+06  0  -3.77318e+08  0  0  0
26.04  4.64082e+06  0  -3.77294e+08  0  0  0
26.05  4.64052e+06  0  -3.77269e+08  0  0  0
26.06  4.64022e+06  0  -3.77245e+08  0  0  0
26.07  4.63991e+06  0  -3.7722e+08  0  0  0
26.08  4.6396e+06  0  -3.77195e+08  0  0  0
26.09  4.63929e+06  0  -3.77169e+08  0  0  0
26.1  4.63897e+06  0  -3.77144e+08  0  0  0
26.11  4.63866e+06  0  -3.77118e+08  0  0  0
26.12  4.63834e+06  0  -3.77092e+08  0  0  0
26.13  4.63801e+06  0  -3.77065e+08  0  0  0
26.14  4.63768e+06  0  -3.77039e+08  0  0  0
26.15  4.63735e+06  0  -3.77012e+08  0  0  0
26.16  4.63702e+06  0  -3.76984e+08  0  0  0
26.17  4.63668e+06  0  -3.76957e+08  0  0  0
26.18  4.63634e+06  0  -3.76929e+08  0  0  0
26.19  4.63599e+06  0  -3.76901e+08  0  0  0
26.2  4.63564e+06  0  -3.76873e+08  0  0  0
26.21  4.63529e+06  0  -3.76844e+08  0  0  0
26.22  4.63494e+06  0  -3.76815e+08  0  0  0
26.23  4.63458e+06  0  -3.76786e+08  0  0  0
26.24  4.63422e+06  0  -3.76757e+08  0  0  0
26.25  4.63385e+06  0  -3.76727e+08  0  0  0
26.26  4.63348e+06  0  -3.76697e+08  0  0  0
26.27  4.63311e+06  0  -3.76667e+08  0  0  0
26.28  4.63273e+06  0  -3.76636e+08  0  0  0
26.29  4.63235e+06  0  -3.76605e+08  0  0  0
26.3  4.63196e+06  0  -3.76574e+08  0  0  0
26.31  4.63158e+06  0  -3.76542e+08  0  0  0
26.32  4.63118e+06  0  -3.7651e+08  0  0  0
26.33  4.63079e+06  0  -3.76478e+08  0  0  0
26.34  4.63039e+06  0  -3.76445e+08  0  0  0
26.35  4.62998e+06  0  -3.76413e+08  0  0  0
26.36  4.62957e+06  0  -3.76379e+08  0  0  0
26.37  4.62916e+06  0  -3.76346e+08  0  0  0
26.38  4.62875e+06  0  -3.76312e+08  0  0  0
26.39  4.62832e+06  0  -3.76278e+08  0  0  0
26.4  4.6279e+06  0  -3.76243e+08  0  0  0
26.41  4.62747e+06  0  -3.76208e+08  0  0  0
26.42  4.62704e+06  0  -3.76173e+08  0  0  0
26.43  4.6266e+06  0  -3.76137e+08  0  0  0
26.44  4.62616e+06  0  -3.76102e+08  0  0  0
26.45  4.62571e+06  0  -3.76065e+08  0  0  0
26.46  4.62526e+06  0  -3.76029e+08  0  0  0
26.47  4.6248e+06  0  -3.75991e+08  0  0  0
26.48  4.62434e+06  0  -3.75954e+08  0  0  0
26.49  4.62388e+06  0  -3.75916e+08  0  0  0
26.5  4.62341e+06  0  -3.75878e+08  0  0  0
26.51  4.62294e+06  0  -3.7584e+08  0  0  0
26.52  4.62246e+06  0  -3.75801e+08  0  0  0
26.53  4.62197e+06  0  -3.75761e+08  0  0  0
26.54  4.62148e+06  0  -3.75722e+08  0  0  0
26.55  4.62099e+06  0  -3.75682e+08  0  0  0
26.56  4.62049e+06  0  -3.75641e+08  0  0  0
26.57  4.61999e+06  0  -3.756e+08  0  0  0
26.58  4.61948e+06  0  -3.75559e+08  0  0  0
26.59  4.61897e+06  0  -3.75517e+08  0  0  0
26.6  4.61845e+06  0  -3.75475e+08  0  0  0
26.61  4.61793e+06  0  -3.75432e+08  0  0  0
26.62  4.6174e+06  0  -3.75389e+08  0  0  0
26.63  4.61686e+06  0  -3.75346e+08  0  0  0
26.64  4.61632e+06  0  -3.75302e+08  0  0  0
26.65  4.61578e+06  0  -3.75258e+08  0  0  0
26.66  4.61523e+06  0  -3.75213e+08  0  0  0
26.67  4.61467e+06  0  -3.75168e+08  0  0  0
26.68  4.61411e+06  0  -3.75122e+08  0  0  0
26.69  4.61354e+06  0  -3.75076e+08  0  0  0
26.7  4.61297e+06  0  -3.7503e+08  0  0  0
26.71  4.61239e+06  0  -3.74983e+08  0  0  0
26.72  4.61181e+06  0  -3.74935e+08  0  0  0
26.73  4.61122e+06  0  -3.74887e+08  0  0  0
26.74  4.61062e+06  0  -3.74839e+08  0  0  0
26.75  4.61002e+06  0  -3.7479e+08  0  0  0
26.76  4.60941e+06  0  -3.7474e+08  0  0  0
26.77  4.6088e+06  0  -3.7469e+08  0  0  0
26.78  4.60818e+06  0  -3.7464e+08  0  0  0
26.79  4.60755e+06  0  -3.74589e+08  0  0  0
26.8  4.60692e+06  0  -3.74538e+08  0  0  0
26.81  4.60628e+06  0  -3.74486e+08  0  0  0
26.82  4.60564e+06  0  -3.74433e+08  0  0  0
26.83  4.60498e+06  0  -3.7438e+08  0  0  0
26.84  4.60433e+06  0  -3.74327e+08  0  0  0
26.85  4.60366e+06  0  -3.74273e+08  0  0  0
26.86  4.60299e+06  0  -3.74218e+08  0  0  0
26.87  4.60231e+06  0  -3.74163e+08  0  0  0
26.88  4.60163e+06  0  -3.74107e+08  0  0  0
26.89  4.60093e+06  0  -3.74051e+08  0  0  0
26.9  4.60023e+06  0  -3.73994e+08  0  0  0
26.91  4.59953e+06  0  -3.73937e+08  0  0  0
26.92  4.59882e+06  0  -3.73879e+08  0  0  0
26.93  4.5981e+06  0  -3.7382e+08  0  0  0
26.94  4.59737e+06  0  -3.73761e+08  0  0  0
26.95  4.59663e+06  0  -3.73701e+08  0  0  0
26.96  4.59589e+06  0  -3.73641e+08  0  0  0
26.97  4.59514e+06  0  -3.7358e+08  0  0  0
26.98  4.59439e+06  0  -3.73519e+08  0  0  0
26.99  4.59362e+06  0  -3.73456e+08  0  0  0
27  4.59285e+06  0  -3.73394e+08  0  0  0
27.01  4.59207e+06  0  -3.7333e+08  0  0  0
27.02  4.59128e+06  0  -3.73266e+08  0  0  0
27.03  4.59049e+06  0  -3.73202e+08  0  0  0
27.04  4.58968e+06  0  -3.73136e+08  0  0  0
27.05  4.58887e+06  0  -3.7307e+08  0  0  0
27.06  4.58805e+06  0  -3.73004e+08  0  0  0
27.07  4.58723e+06  0  -3.72936e+08  0  0  0
27.08  4.58639e+06  0  -3.72869e+08  0  0  0
27.09  4.58555e+06  0  -3.728e+08  0  0  0
27.1  4.58469e+06  0  -3.72731e+08  0  0  0
27.11  4.58383e+06  0  -3.72661e+08  0  0  0
27.12  4.58296e+06  0  -3.7259e+08  0  0  0
27.13  4.58208e+06  0  -3.72518e+08  0  0  0
27.14  4.5812e+06  0  -3.72446e+08  0  0  0
27.15  4.5803e+06  0  -3.72373e+08  0  0  0
27.16  4.5794e+06  0  -3.723e+08  0  0  0
27.17  4.57848e+06  0  -3.72226e+08  0  0  0
27.18  4.57756e+06  0  -3.7215e+08  0  0  0
27.19  4.57663e+06  0  -3.72075e+08  0  0  0
27.2  4.57568e+06  0  -3.71998e+08  0  0  0
27.21  4.57473e+06  0  -3.71921e+08  0  0  0
27.22  4.57377e+06  0  -3.71843e+08  0  0  0
27.23  4.5728e+06  0  -3.71764e+08  0  0  0
27.24  4.57182e+06  0  -3.71684e+08  0  0  0
27.25  4.57083e+06  0  -3.71604e+08  0  0  0
27.26  4.56983e+06  0  -3.71522e+08  0  0  0
27.27  4.56882e+06  0  -3.7144e+08  0  0  0
27.28  4.5678e+06  0  -3.71357e+08  0  0  0
27.29  4.56677e+06  0  -3.71273e+08  0  0  0
27.3  4.56573e+06  0  -3.71189e+08  0  0  0
27.31  4.56468e+06  0  -3.71103e+08  0  0  0
27.32  4.56362e+06  0  -3.71017e+08  0  0  0
27.33  4.56255e+06  0  -3.7093e+08  0  0  0
27.34  4.56146e+06  0  -3.70842e+08  0  0  0
27.35  4.56037e+06  0  -3.70753e+08  0  0  0
27.36  4.55927e+06  0  -3.70663e+08  0  0  0
27.37  4.55815e+06  0  -3.70573e+08  0  0  0
27.38  4.55702e+06  0  -3.70481e+08  0  0  0
27.39  4.55589e+06  0  -3.70389e+08  0  0  0
27.4  4.55474e+06  0  -3.70295e+08  0  0  0
27.41  4.55358e+06  0  -3.70201e+08  0  0  0
27.42  4.5524e+06  0  -3.70105e+08  0  0  0
27.43  4.55122e+06  0  -3.70009e+08  0  0  0
27.44  4.55002e+06  0  -3.69912e+08  0  0  0
27.45  4.54881e+06  0  -3.69814e+08  0  0  0
27.46  4.54759e+06  0  -3.69714e+08  0  0  0
27.47  4.54636e+06  0  -3.69614e+08  0  0  0
27.48  4.54512e+06  0  -3.69513e+08  0  0  0
27.49  4.54386e+06  0  -3.69411e+08  0  0  0
27.5  4.54259e+06  0  -3.69308e+08  0  0  0
27.51  4.54131e+06  0  -3.69203e+08  0  0  0
27.52  4.54001e+06  0  -3.69098e+08  0  0  0
27.53  4.53871e+06  0  -3.68992e+08  0  0  0
27.54  4.53739e+06  0  -3.68884e+08  0  0  0
27.55  4.53605e+06  0  -3.68776e+08  0  0  0
27.56  4.5347e+06  0  -3.68666e+08  0  0  0
27.57  4.53334e+06  0  -3.68556e+08  0  0  0
27.58  4.53197e+06  0  -3.68444e+08  0  0  0
27.59  4.53058e+06  0  -3.68331e+08  0  0  0
27.6  4.52918e+06  0  -3.68217e+08  0  0  0
27.61  4.52776e+06  0  -3.68102e+08  0  0  0
27.62  4.52633e+06  0  -3.67986e+08  0  0  0
27.63  4.52488e+06  0  -3.67868e+08  0  0  0
27.64  4.52343e+06  0  -3.6775e+08  0  0  0
27.65  4.52195e+06  0  -3.6763e+08  0  0  0
27.66  4.52046e+06  0  -3.67509e+08  0  0  0
27.67  4.51896e+06  0  -3.67386e+08  0  0  0
27.68  4.51744e+06  0  -3.67263e+08  0  0  0
27.69  4.51591e+06  0  -3.67138e+08  0  0  0
27.7  4.51436e+06  0  -3.67012e+08  0  0  0
27.71  4.51279e+06  0  -3.66885e+08  0  0  0
27.72  4.51121e+06  0  -3.66757e+08  0  0  0
27.73  4.50962e+06  0  -3.66627e+08  0  0  0
27.74  4.50801e+06  0  -3.66496e+08  0  0  0
27.75  4.50638e+06  0  -3.66364e+08  0  0  0
27.76  4.50473e+06  0  -3.6623e+08  0  0  0
27.77  4.50307e+06  0  -3.66095e+08  0  0  0
27.78  4.50139e+06  0  -3.65958e+08  0  0  0
27.79  4.4997e+06  0  -3.65821e+08  0  0  0
27.8  4.49799e+06  0  -3.65682e+08  0  0  0
27.81  4.49626e+06  0  -3.65541e+08  0  0  0
27.82  4.49452e+06  0  -3.65399e+08  0  0  0
27.83  4.49275e+06  0  -3.65256e+08  0  0  0
27.84  4.49097e+06  0  -3.65111e+08  0  0  0
27.85  4.48917e+06  0  -3.64965e+08  0  0  0
27.86  4.48736e+06  0  -3.64817e+08  0  0  0
27.87  4.48552e+06  0  -3.64668e+08  0  0  0
27.88  4.48367e+06  0  -3.64517e+08  0  0  0
27.89  4.4818e+06  0  -3.64365e+08  0  0  0
27.9  4.47991e+06  0  -3.64212e+08  0  0  0
27.91  4.478e+06  0  -3.64056e+08  0  0  0
27.92  4.47607e+06  0  -3.639e+08  0  0  0
27.93  4.47412e+06  0  -3.63741e+08  0  0  0
27.94  4.47216e+06  0  -3.63581e+08  0  0  0
27.95  4.47017e+06  0  -3.6342e+08  0  0  0
27.96  4.46816e+06  0  -3.63257e+08  0  0  0
27.97  4.46614e+06  0  -3.63092e+08  0  0  0
27.98  4.46409e+06  0  -3.62926e+08  0  0  0
27.99  4.46202e+06  0  -3.62758e+08  0  0  0
28  4.45993e+06  0  -3.62588e+08  0  0  0
28.01  4.45783e+06  0  -3.62416e+08  0  0  0
28.02  4.4557e+06  0  -3.62243e+08  0  0  0
28.03  4.45354e+06  0  -3.62068e+08  0  0  0
28.04  4.45137e+06  0  -3.61892e+08  0  0  0
28.05  4.44918e+06  0  -3.61713e+08  0  0  0
28.06  4.44696e+06  0  -3.61533e+08  0  0  0
28.07  4.44472e+06  0  -3.61351e+08  0  0  0
28.08  4.44246e+06  0  -3.61167e+08  0  0  0
28.09  4.44018e+06  0  -3.60982e+08  0  0  0
28.1  4.43787e+06  0  -3.60794e+08  0  0  0
28.11  4.43554e+06  0  -3.60605e+08  0  0  0
28.12  4.43319e+06  0  -3.60413e+08  0  0  0
28.13  4.43081e+06  0  -3.6022e+08  0  0  0
28.14  4.42841e+06  0  -3.60025e+08  0  0  0
28.15  4.42599e+06  0  -3.59828e+08  0  0  0
28.16  4.42354e+06  0  -3.59629e+08  0  0  0
28.17  4.42107e+06  0  -3.59428e+08  0  0  0
28.18  4.41857e+06  0  -3.59225e+08  0  0  0
28.19  4.41605e+06  0  -3.5902e+08  0  0  0
28.2  4.4135e+06  0  -3.58813e+08  0  0  0
28.21  4.41093e+06  0  -3.58604e+08  0  0  0
28.22  4.40833e+06  0  -3.58392e+08  0  0  0
28.23  4.4057e+06  0  -3.58179e+08  0  0  0
28.24  4.40305e+06  0  -3.57963e+08  0  0  0
28.25  4.40037e+06  0  -3.57746e+08  0  0  0
28.26  4.39767e+06  0  -3.57526e+08  0  0  0
28.27  4.39494e+06  0  -3.57304e+08  0  0  0
28.28  4.39218e+06  0  -3.57079e+08  0  0  0
28.29  4.38939e+06  0  -3.56853e+08  0  0  0
28.3  4.38658e+06  0  -3.56624e+08  0  0  0
28.31  4.38374e+06  0  -3.56393e+08  0  0  0
28.32  4.38087e+06  0  -3.5616e+08  0  0  0
28.33  4.37797e+06  0  -3.55924e+08  0  0  0
28.34  4.37504e+06  0  -3.55686e+08  0  0  0
28.35  4.37208e+06  0  -3.55445e+08  0  0  0
28.36  4.36909e+06  0  -3.55203e+08  0  0  0
28.37  4.36608e+06  0  -3.54957e+08  0  0  0
28.38  4.36303e+06  0  -3.5471e+08  0  0  0
28.39  4.35995e+06  0  -3.54459e+08  0  0  0
28.4  4.35684e+06  0  -3.54207e+08  0  0  0
28.41  4.3537e+06  0  -3.53951e+08  0  0  0
28.42  4.35053e+06  0  -3.53693e+08  0  0  0
28.43  4.34733e+06  0  -3.53433e+08  0  0  0
28.44  4.34409e+06  0  -3.5317e+08  0  0  0
28.45  4.34083e+06  0  -3.52904e+08  0  0  0
28.46  4.33753e+06  0  -3.52636e+08  0  0  0
28.47  4.33419e+06  0  -3.52365e+08  0  0  0
28.48  4.33083e+06  0  -3.52092e+08  0  0  0
28.49  4.32743e+06  0  -3.51815e+08  0  0  0
28.5  4.32399e+06  0  -3.51536e+08  0  0  0
28.51  4.32053e+06  0  -3.51254e+08  0  0  0
28.52  4.31702e+06  0  -3.50969e+08  0  0  0
28.53  4.31348e+06  0  -3.50682e+08  0  0  0
28.54  4.30991e+06  0  -3.50391e+08  0  0  0
28.55  4.3063e+06  0  -3.50098e+08  0  0  0
28.56  4.30266e+06  0  -3.49801e+08  0  0  0
28.57  4.29898e+06  0  -3.49502e+08  0  0  0
28.58  4.29526e+06  0  -3.492e+08  0  0  0
28.59  4.2915e+06  0  -3.48894e+08  0  0  0
28.6  4.28771e+06  0  -3.48586e+08  0  0  0
28.61  4.28388e+06  0  -3.48275e+08  0  0  0
28.62  4.28001e+06  0  -3.4796e+08  0  0  0
28.63  4.2761e+06  0  -3.47642e+08  0  0  0
28.64  4.27215e+06  0  -3.47321e+08  0  0  0
28.65  4.26817e+06  0  -3.46997e+08  0  0  0
28.66  4.26414e+06  0  -3.4667e+08  0  0  0
28.67  4.26007e+06  0  -3.46339e+08  0  0  0
28.68  4.25597e+06  0  -3.46005e+08  0  0  0
28.69  4.25182e+06  0  -3.45668e+08  0  0  0
28.7  4.24763e+06  0  -3.45327e+08  0  0  0
28.71  4.2434e+06  0  -3.44983e+08  0  0  0
28.72  4.23912e+06  0  -3.44636e+08  0  0  0
28.73  4.2348e+06  0  -3.44285e+08  0  0  0
28.74  4.23044e+06  0  -3.43931e+08  0  0  0
28.75  4.22604e+06  0  -3.43572e+08  0  0  0
28.76  4.22159e+06  0  -3.43211e+08  0  0  0
28.77  4.2171e+06  0  -3.42846e+08  0  0  0
28.78  4.21256e+06  0  -3.42477e+08  0  0  0
28.79  4.20798e+06  0  -3.42104e+08  0  0  0
28.8  4.20335e+06  0  -3.41728e+08  0  0  0
28.81  4.19868e+06  0  -3.41348e+08  0  0  0
28.82  4.19396e+06  0  -3.40964e+08  0  0  0
28.83  4.18919e+06  0  -3.40576e+08  0  0  0
28.84  4.18437e+06  0  -3.40185e+08  0  0  0
28.85  4.17951e+06  0  -3.39789e+08  0  0  0
28.86  4.17459e+06  0  -3.3939e+08  0  0  0
28.87  4.16963e+06  0  -3.38987e+08  0  0  0
28.88  4.16462e+06  0  -3.38579e+08  0  0  0
